=== DQN Simulation Log ===
Timestamp : 2026-05-29 16:23:52.284546
Base Seed : 61182
======================================================================

Step    CWND    Throughput    AoI     Loss Rate    Queue
----------------------------------------------------------------------
   1     10.00       10.00       0.00       0.000        0
   2     10.00       10.00       0.00       0.000        0
   3     12.00       12.00       0.00       0.000        0
   4     12.00       12.00       0.00       0.000        0
   5      8.40        8.00       0.00       0.000        0
   6      8.40        8.00       0.00       0.000        0
   7     10.08       10.00       0.00       0.000        0
   8     12.10       12.00       0.00       0.000        0
   9      8.47        7.00       0.00       0.125        0
  10     10.16       10.00       0.00       0.000        0
  11     10.16        8.00       0.00       0.200        0
  12     10.16       10.00       0.00       0.000        0
  13     12.19       12.00       0.00       0.000        0
  14      8.53        8.00       0.00       0.000        0
  15      8.53        8.00       0.00       0.000        0
  16     10.24       10.00       0.00       0.000        0
  17     12.29       12.00       0.00       0.000        0
  18     14.75       13.00       0.00       0.000        1
  19     10.32       11.00       0.00       0.000        0
  20      7.23        7.00       0.00       0.000        0
  21      5.06        5.00       0.00       0.000        0
  22      5.06        5.00       0.00       0.000        0
  23      5.06        5.00       0.00       0.000        0
  24      5.06        4.00       0.00       0.200        0
  25      6.07        5.00       0.00       0.167        0
  26      4.25        4.00       0.00       0.000        0
  27      5.10        5.00       0.00       0.000        0
  28      5.10        5.00       0.00       0.000        0
  29      6.12        6.00       0.00       0.000        0
  30      6.12        6.00       0.00       0.000        0
  31      6.12        6.00       0.00       0.000        0
  32      4.28        4.00       0.00       0.000        0
  33      3.00        2.00       0.00       0.000        0
  34      2.10        2.00       0.00       0.000        0
  35      1.47        1.00       0.00       0.000        0
  36      1.47        1.00       0.00       0.000        0
  37      1.03        1.00       0.00       0.000        0
  38      1.03        1.00       0.00       0.000        0
  39      1.23        1.00       0.00       0.000        0
  40      1.23        1.00       0.00       0.000        0
  41      1.48        1.00       0.00       0.000        0
  42      1.48        1.00       0.00       0.000        0
  43      1.48        1.00       0.00       0.000        0
  44      1.48        1.00       0.00       0.000        0
  45      1.48        1.00       0.00       0.000        0
  46      1.78        1.00       0.00       0.000        0
  47      2.13        2.00       0.00       0.000        0
  48      2.56        2.00       0.00       0.000        0
  49      2.56        2.00       0.00       0.000        0
  50      3.07        3.00       0.00       0.000        0
  51      3.07        2.00       0.00       0.333        0
  52      3.07        3.00       0.00       0.000        0
  53      2.15        1.00       0.00       0.500        0
  54      1.50        1.00       0.00       0.000        0
  55      1.50        1.00       0.00       0.000        0
  56      1.50        1.00       0.00       0.000        0
  57      1.81        1.00       0.00       0.000        0
  58      2.17        2.00       0.00       0.000        0
  59      1.52        1.00       0.00       0.000        0
  60      1.82        1.00       0.00       0.000        0
  61      1.82        1.00       0.00       0.000        0
  62      2.18        2.00       0.00       0.000        0
  63      2.18        2.00       0.00       0.000        0
  64      2.18        2.00       0.00       0.000        0
  65      1.53        1.00       0.00       0.000        0
  66      1.53        1.00       0.00       0.000        0
  67      1.07        1.00       0.00       0.000        0
  68      1.07        1.00       0.00       0.000        0
  69      1.28        1.00       0.00       0.000        0
  70      1.54        1.00       0.00       0.000        0
  71      1.08        1.00       0.00       0.000        0
  72      1.00        1.00       0.00       0.000        0
  73      1.00        1.00       0.00       0.000        0
  74      1.00        1.00       0.00       0.000        0
  75      1.20        1.00       0.00       0.000        0
  76      1.00        1.00       0.00       0.000        0
  77      1.20        1.00       0.00       0.000        0
  78      1.00        1.00       0.00       0.000        0
  79      1.00        1.00       0.00       0.000        0
  80      1.00        1.00       0.00       0.000        0
  81      1.00        1.00       0.00       0.000        0
  82      1.00        1.00       0.00       0.000        0
  83      1.00        1.00       0.00       0.000        0
  84      1.00        1.00       0.00       0.000        0
  85      1.20        1.00       0.00       0.000        0
  86      1.20        1.00       0.00       0.000        0
  87      1.44        1.00       0.00       0.000        0
  88      1.73        1.00       0.00       0.000        0
  89      1.73        1.00       0.00       0.000        0
  90      2.07        2.00       0.00       0.000        0
  91      2.07        2.00       0.00       0.000        0
  92      2.49        2.00       0.00       0.000        0
  93      2.99        2.00       0.00       0.000        0
  94      3.58        3.00       0.00       0.000        0
  95      4.30        4.00       0.00       0.000        0
  96      3.01        3.00       0.00       0.000        0
  97      2.11        2.00       0.00       0.000        0
  98      2.53        2.00       0.00       0.000        0
  99      1.77        1.00       0.00       0.000        0
 100      1.77        1.00       0.00       0.000        0
 101      2.12        2.00       0.00       0.000        0
 102      2.12        2.00       0.00       0.000        0
 103      2.12        2.00       0.00       0.000        0
 104      1.49        1.00       0.00       0.000        0
 105      1.78        1.00       0.00       0.000        0
 106      2.14        2.00       0.00       0.000        0
 107      1.50        1.00       0.00       0.000        0
 108      1.80        1.00       0.00       0.000        0
 109      1.26        1.00       0.00       0.000        0
 110      1.51        1.00       0.00       0.000        0
