=== DDPG Simulation Log ===
Timestamp : 2026-05-29 16:26:15.217213
Base Seed : 98772
======================================================================

Step    CWND    Throughput    AoI     Loss Rate    Queue
  56     16.57       17.00       0.00       0.000       11
  57     17.78       20.00       0.00       0.118        6
  58     22.30       22.00       0.00       0.000        6
  59     21.98       23.00       0.00       0.000        4
  60     23.18       19.00       0.00       0.087        6
  61     20.40       16.00       0.00       0.000       10
  62     16.71       11.00       0.00       0.000       15
  63     11.20       11.00       1.00       0.000       15
  64     11.45       10.00       1.00       0.000       16
  65     10.17       10.00       1.00       0.000       16
  66     10.41       11.00       1.00       0.000       15
  67     11.61       11.00       1.00       0.000       15
  68     11.39       11.00       1.00       0.000       15
  69     11.42       11.00       1.00       0.000       15
  70     11.42       10.00       1.00       0.000       16
  71     10.18       10.00       1.00       0.000       16
  72     10.40       17.00       0.00       0.000        9
  73     18.99       17.00       0.00       0.000       10
  74     17.67       17.00       0.00       0.000       10
  75     17.86       17.00       0.00       0.000       10
  76     17.83       17.00       0.00       0.000       10
  77     17.84       10.00       1.00       0.000       17
  78      9.05       10.00       1.00       0.000       16
  79     10.63       10.00       1.00       0.000       16
  80     10.32        8.00       1.00       0.200       16
  81     10.45        9.00       1.00       0.100       16
  82     10.30       10.00       1.00       0.000       16
  83     10.38       10.00       1.00       0.000       16
  84     10.37       10.00       1.00       0.000       16
  85     10.37       14.00       1.00       0.000       12
  86     15.11       18.00       0.00       0.067        8
  87     20.13       24.00       0.00       0.050        3
  88     25.02       25.00       0.00       0.000        3
  89     24.52       25.00       0.00       0.000        2
  90     24.81       20.00       0.00       0.042        5
  91     20.72       19.00       0.00       0.000        6
  92     19.84       13.00       0.00       0.000       12
  93     13.37       12.00       0.00       0.077       12
  94     14.21       14.00       0.00       0.000       12
  95     15.09       14.00       0.00       0.000       13
  96     14.69       11.00       1.00       0.000       16
  97     10.65       11.00       1.00       0.000       15
  98     11.56       17.00       0.00       0.091        8
  99     20.01       19.00       0.00       0.050        8
 100     20.03       19.00       0.00       0.050        8
 101     20.03       22.00       0.00       0.000        6
 102     22.26       21.00       0.00       0.000        7
 103     21.01       18.00       0.00       0.048        9
 104     18.81       18.00       0.00       0.167        6
 105     21.15       22.00       0.00       0.000        5
 106     22.35       21.00       0.00       0.000        6
 107     21.22       21.00       0.00       0.000        6
 108     21.39       17.00       0.00       0.000       10
 109     17.29       20.00       0.00       0.000        7
 110     20.90       21.00       0.00       0.000        6
 111     21.44       21.00       0.00       0.048        5
 112     22.09       21.00       0.00       0.045        5
 113     21.97       23.00       0.00       0.048        2
 114     24.29       16.00       0.00       0.042        9
 115     16.68       14.00       0.00       0.000       11
 116     15.02       11.00       0.00       0.067       14
 117     12.40       16.00       0.00       0.167        8
 118     20.04       21.00       0.00       0.000        7
 119     21.30       22.00       0.00       0.000        6
 120     22.11       22.00       0.00       0.000        6
 121     22.01       22.00       0.00       0.000        6
 122     22.02       16.00       0.00       0.000       12
 123     15.93       10.00       1.00       0.067       16
 124     10.20        9.00       1.00       0.100       16
 125     10.33       10.00       1.00       0.000       16
 126     10.37       10.00       1.00       0.000       16
 127     10.37       13.00       1.00       0.000       13
 128     13.89       13.00       1.00       0.000       13
 129     13.43       15.00       0.00       0.000       11
 130     16.50       15.00       0.00       0.000       12
 131     15.78       17.00       0.00       0.067        9
 132     19.05       15.00       0.00       0.000       13
 133     15.10       20.00       0.00       0.000        8
 134     20.93       18.00       0.00       0.050        9
 135     18.85       19.00       0.00       0.000        8
 136     19.68       18.00       0.00       0.000        9
 137     18.53       18.00       0.00       0.000        9
 138     18.72       13.00       0.00       0.000       14
 139     13.01       12.00       1.00       0.000       15
 140     12.12       12.00       1.00       0.000       15
 141     12.22       18.00       0.00       0.000        9
 142     19.55       18.00       0.00       0.000       10
 143     18.33       25.00       0.00       0.000        3
 144     25.28       25.00       0.00       0.000        3
 145     24.49       26.00       0.00       0.042        0
 146     26.31       19.00       0.00       0.077        5
 147     20.04       21.00       0.00       0.000        4
 148     21.99       14.00       0.00       0.000       11
 149     14.24       14.00       0.00       0.000       11
 150     15.37       10.00       1.00       0.000       16
