=== DDPG_NO_AOI Simulation Log ===
Timestamp : 2026-05-29 16:30:46.052813
Base Seed : 60284
======================================================================

Step    CWND    Throughput    AoI     Loss Rate    Queue
 114     16.00       20.00       0.00       0.062        6
 115     22.02       20.00       0.00       0.091        6
 116     21.35       25.00       0.00       0.095        0
 117     26.70       26.00       0.00       0.000        0
 118     25.44       25.00       0.00       0.000        0
 119     25.01       24.00       0.00       0.040        0
 120     24.92       24.00       0.00       0.000        0
 121     24.37       18.00       0.00       0.000        6
 122     18.25       18.00       0.00       0.000        6
 123     19.38       17.00       0.00       0.053        7
 124     18.76       20.00       0.00       0.000        5
 125     21.14       16.00       0.00       0.000       10
 126     16.17       16.00       0.00       0.000       10
 127     17.02       15.00       0.00       0.059       11
 128     16.44       14.00       0.00       0.000       13
 129     14.09       12.00       1.00       0.000       15
 130     11.79       12.00       1.00       0.000       14
 131     12.66       12.00       1.00       0.083       13
 132     13.89       20.00       0.00       0.000        6
 133     21.46       17.00       0.00       0.000       10
 134     16.94       21.00       0.00       0.000        5
 135     22.12       21.00       0.00       0.000        6
 136     20.95       19.00       0.00       0.050        6
 137     20.25       13.00       0.00       0.000       13
 138     12.36       13.00       1.00       0.000       12
 139     14.21       10.00       1.00       0.000       16
 140      9.27       10.00       1.00       0.000       15
 141     10.82        9.00       1.00       0.100       15
 142     10.92       18.00       0.00       0.000        7
 143     20.12       19.00       0.00       0.000        8
 144     19.23       19.00       0.00       0.000        8
 145     19.40       25.00       0.00       0.000        2
 146     25.18       27.00       0.00       0.000        0
 147     26.26       25.00       0.00       0.000        1
 148     24.61       24.00       0.00       0.042        0
 149     25.03       24.00       0.00       0.040        0
 150     24.91       24.00       0.00       0.000        0
