=== DDPG_NO_AOI Simulation Log ===
Timestamp : 2026-05-29 16:26:15.217213
Base Seed : 98772
======================================================================

Step    CWND    Throughput    AoI     Loss Rate    Queue
 132     24.35       19.00       0.00       0.042        4
 133     20.03       17.00       0.00       0.000        7
 134     18.07       17.00       0.00       0.000        8
 135     18.18       13.00       0.00       0.056       12
 136     14.05       14.00       0.00       0.000       12
 137     14.84       18.00       0.00       0.000        8
 138     19.49       13.00       0.00       0.000       14
 139     12.12       19.00       0.00       0.000        7
 140     20.69       21.00       0.00       0.000        6
 141     21.23       21.00       0.00       0.000        6
 142     21.13       23.00       0.00       0.000        4
 143     23.25       27.00       0.00       0.000        0
 144     26.38       22.00       0.00       0.000        4
 145     21.40       19.00       0.00       0.048        5
 146     20.41       23.00       0.00       0.000        2
 147     23.76       17.00       0.00       0.043        7
 148     17.93       13.00       0.00       0.000       11
 149     13.55       18.00       0.00       0.000        6
 150     20.12       25.00       0.00       0.000        1
