=== DDPG Simulation Log ===
Timestamp : 2026-05-26 21:25:40.466525
Base Seed : 32642
======================================================================

Step    CWND    Throughput    AoI     Loss Rate    Queue
  67      9.93       10.00       1.00       0.000       12
  68      9.92       12.00       1.00       0.000        9
  69     12.66       12.00       0.00       0.000        9
  70     12.81       12.00       0.00       0.000        9
  71     12.79       12.00       0.00       0.000        9
  72     12.79       15.00       0.00       0.000        6
  73     17.04       13.00       0.00       0.000       10
  74     13.22       13.00       0.00       0.000       10
  75     13.68       13.00       0.00       0.000       10
  76     13.62       13.00       0.00       0.000       10
  77     13.63       10.00       1.00       0.000       13
  78      9.22       16.00       0.00       0.000        6
  79     18.29       18.00       0.00       0.000        6
  80     19.09       18.00       0.00       0.000        7
  81     18.77       17.00       0.00       0.056        7
  82     18.73       21.00       0.00       0.000        4
  83     21.42       16.00       0.00       0.048        8
  84     17.29       16.00       0.00       0.059        8
  85     17.92       16.00       0.00       0.059        8
  86     17.85       19.00       0.00       0.059        5
  87     20.76       23.00       0.00       0.000        2
  88     22.76       21.00       0.00       0.000        3
  89     21.19       20.00       0.00       0.000        4
  90     20.55       23.00       0.00       0.050        0
  91     23.51       21.00       0.00       0.000        2
  92     21.28       15.00       0.00       0.000        8
  93     15.59       15.00       0.00       0.000        8
  94     16.21       13.00       0.00       0.000       11
  95     13.05       10.00       1.00       0.000       14
  96      9.06       17.00       0.00       0.000        6
  97     18.96       22.00       0.00       0.000        2
  98     22.37       24.00       0.00       0.000        0
  99     23.47       22.00       0.00       0.043        0
 100     22.65       22.00       0.00       0.000        0
 101     22.39       22.00       0.00       0.000        0
 102     22.43       17.00       0.00       0.000        5
 103     17.98       15.00       0.00       0.118        5
 104     18.36       19.00       0.00       0.000        4
 105     20.19       15.00       0.00       0.050        8
 106     16.41       15.00       0.00       0.062        8
 107     16.98       15.00       0.00       0.062        8
 108     16.92       15.00       0.00       0.125        7
 109     18.05       14.00       0.00       0.000       11
 110     13.99       14.00       0.00       0.000       10
 111     14.69       12.00       0.00       0.143       10
 112     14.31       20.00       0.00       0.000        4
 113     21.11       21.00       0.00       0.048        3
 114     21.87       22.00       0.00       0.000        2
 115     22.12       23.00       0.00       0.045        0
 116     23.35       23.00       0.00       0.000        0
 117     22.87       21.00       0.00       0.000        1
 118     21.55       13.00       0.00       0.000        9
 119     12.97       13.00       0.00       0.000        8
 120     14.18       15.00       0.00       0.000        7
 121     16.64       21.00       0.00       0.000        2
 122     21.90       22.00       0.00       0.048        0
 123     22.89       21.00       0.00       0.045        0
 124     22.18       21.00       0.00       0.045        0
 125     22.28       22.00       0.00       0.000        0
 126     22.44       19.00       0.00       0.000        3
 127     19.96       14.00       0.00       0.000        8
 128     14.59       14.00       0.00       0.000        8
 129     15.13       13.00       0.00       0.000       10
 130     13.45       13.00       0.00       0.000       10
 131     13.65       12.00       0.00       0.077       10
 132     13.50       19.00       0.00       0.000        4
 133     20.53       18.00       0.00       0.050        5
 134     19.64       16.00       0.00       0.000        8
 135     16.86       15.00       0.00       0.062        8
 136     16.93       22.00       0.00       0.000        2
 137     22.47       16.00       0.00       0.000        8
 138     16.53       17.00       0.00       0.000        7
 139     18.29       17.00       0.00       0.000        8
 140     17.87       17.00       0.00       0.000        8
 141     17.93       11.00       0.00       0.000       14
 142      9.93       17.00       0.00       0.000        6
 143     18.95       22.00       0.00       0.000        2
 144     22.37       22.00       0.00       0.091        0
 145     23.23       22.00       0.00       0.043        0
 146     22.69       22.00       0.00       0.000        0
 147     22.39       21.00       0.00       0.045        0
 148     22.25       22.00       0.00       0.000        0
 149     22.44       19.00       0.00       0.000        3
 150     19.96       22.00       0.00       0.000        0
