=== DDPG Simulation Log ===
Timestamp : 2026-05-29 16:30:46.052813
Base Seed : 60284
======================================================================

Step    CWND    Throughput    AoI     Loss Rate    Queue
 100     18.51       15.00       0.00       0.111       11
 101     17.02       17.00       0.00       0.000       11
 102     17.73       17.00       0.00       0.000       11
 103     17.63       24.00       0.00       0.000        4
 104     24.45       20.00       0.00       0.000        8
 105     19.64       20.00       0.00       0.000        7
 106     20.58       20.00       0.00       0.000        7
 107     20.44       21.00       0.00       0.100        4
 108     23.04       22.00       0.00       0.043        4
 109     22.84       21.00       0.00       0.091        3
 110     22.81       25.00       0.00       0.000        0
 111     25.43       25.00       0.00       0.000        0
 112     25.13       24.00       0.00       0.040        0
 113     24.99       19.00       0.00       0.042        4
 114     20.12       17.00       0.00       0.000        7
 115     18.15       13.00       0.00       0.000       12
 116     13.60       13.00       0.00       0.000       12
 117     14.20       14.00       0.00       0.000       12
 118     15.09       14.00       0.00       0.067       12
 119     15.83       15.00       0.00       0.000       12
 120     15.87       12.00       1.00       0.000       15
 121     11.80       12.00       1.00       0.000       14
 122     12.50       18.00       0.00       0.083        7
 123     20.78       17.00       0.00       0.000       10
 124     17.39       22.00       0.00       0.000        5
 125     22.75       22.00       0.00       0.045        4
 126     22.90       26.00       0.00       0.000        0
 127     26.02       21.00       0.00       0.000        5
 128     20.86       21.00       0.00       0.000        4
 129     21.89       15.00       0.00       0.048        9
 130     16.35       15.00       0.00       0.000       10
 131     16.40       10.00       1.00       0.000       16
 132      9.46       10.00       1.00       0.000       15
 133     10.82       10.00       1.00       0.000       15
 134     10.55       10.00       1.00       0.000       15
 135     10.60       13.00       1.00       0.100       11
 136     15.65       14.00       0.00       0.000       12
 137     14.89       19.00       0.00       0.000        7
 138     20.45       19.00       0.00       0.000        8
 139     19.41       19.00       0.00       0.000        8
 140     19.57       15.00       0.00       0.000       12
 141     15.30       20.00       0.00       0.000        7
 142     21.12       15.00       0.00       0.000       13
 143     14.78       17.00       0.00       0.000       10
 144     18.24       17.00       0.00       0.056       10
 145     18.35       17.00       0.00       0.056       10
 146     18.33       13.00       0.00       0.000       15
 147     12.80       13.00       1.00       0.000       14
 148     13.29       12.00       1.00       0.000       15
 149     12.09       10.00       1.00       0.000       17
 150      9.80       14.00       1.00       0.000       12
