=== RENO Simulation Log ===
Timestamp : 2026-05-29 16:26:15.217213
Base Seed : 98772
======================================================================

Step    CWND    Throughput    AoI     Loss Rate    Queue
----------------------------------------------------------------------
   1      5.00        9.00       0.00       0.100        0
   2      2.50        4.00       0.00       0.200        0
   3      2.90        2.00       0.00       0.000        0
   4      3.24        2.00       0.00       0.000        0
   5      3.55        3.00       0.00       0.000        0
   6      3.83        3.00       0.00       0.000        0
   7      4.10        3.00       0.00       0.000        0
   8      2.05        3.00       0.00       0.250        0
   9      2.54        2.00       0.00       0.000        0
  10      2.93        2.00       0.00       0.000        0
  11      3.27        2.00       0.00       0.000        0
  12      3.58        3.00       0.00       0.000        0
  13      3.86        3.00       0.00       0.000        0
  14      4.12        3.00       0.00       0.000        0
  15      4.36        4.00       0.00       0.000        0
  16      4.59        4.00       0.00       0.000        0
  17      4.81        4.00       0.00       0.000        0
  18      5.01        4.00       0.00       0.000        0
  19      5.21        5.00       0.00       0.000        0
  20      5.41        5.00       0.00       0.000        0
  21      5.59        5.00       0.00       0.000        0
  22      2.80        4.00       0.00       0.200        0
  23      3.15        2.00       0.00       0.000        0
  24      3.47        3.00       0.00       0.000        0
  25      3.76        3.00       0.00       0.000        0
  26      4.02        3.00       0.00       0.000        0
  27      4.27        4.00       0.00       0.000        0
  28      4.51        4.00       0.00       0.000        0
  29      4.73        4.00       0.00       0.000        0
  30      4.94        4.00       0.00       0.000        0
  31      5.14        4.00       0.00       0.000        0
  32      5.34        5.00       0.00       0.000        0
  33      5.52        5.00       0.00       0.000        0
  34      5.71        5.00       0.00       0.000        0
  35      5.88        5.00       0.00       0.000        0
  36      6.05        5.00       0.00       0.000        0
  37      6.22        6.00       0.00       0.000        0
  38      6.38        6.00       0.00       0.000        0
  39      6.53        6.00       0.00       0.000        0
  40      6.69        6.00       0.00       0.000        0
  41      6.84        6.00       0.00       0.000        0
  42      6.98        6.00       0.00       0.000        0
  43      7.13        6.00       0.00       0.000        0
  44      7.27        7.00       0.00       0.000        0
  45      7.40        7.00       0.00       0.000        0
  46      7.54        7.00       0.00       0.000        0
  47      7.67        7.00       0.00       0.000        0
  48      3.84        6.00       0.00       0.143        0
  49      4.10        3.00       0.00       0.000        0
  50      4.34        4.00       0.00       0.000        0
  51      4.57        4.00       0.00       0.000        0
  52      4.79        4.00       0.00       0.000        0
  53      5.00        4.00       0.00       0.000        0
  54      5.20        4.00       0.00       0.000        0
  55      5.39        5.00       0.00       0.000        0
  56      5.58        5.00       0.00       0.000        0
  57      5.76        5.00       0.00       0.000        0
  58      5.93        5.00       0.00       0.000        0
  59      6.10        5.00       0.00       0.000        0
  60      6.26        6.00       0.00       0.000        0
  61      6.42        6.00       0.00       0.000        0
  62      6.58        6.00       0.00       0.000        0
  63      6.73        6.00       0.00       0.000        0
  64      6.88        6.00       0.00       0.000        0
  65      7.02        6.00       0.00       0.000        0
  66      7.17        7.00       0.00       0.000        0
  67      7.31        7.00       0.00       0.000        0
  68      7.44        7.00       0.00       0.000        0
  69      7.58        7.00       0.00       0.000        0
  70      7.71        7.00       0.00       0.000        0
  71      7.84        7.00       0.00       0.000        0
  72      7.97        7.00       0.00       0.000        0
  73      8.09        7.00       0.00       0.000        0
  74      8.22        8.00       0.00       0.000        0
  75      8.34        8.00       0.00       0.000        0
  76      8.46        8.00       0.00       0.000        0
  77      8.58        8.00       0.00       0.000        0
  78      8.69        8.00       0.00       0.000        0
  79      8.81        8.00       0.00       0.000        0
  80      8.92        8.00       0.00       0.000        0
  81      9.03        8.00       0.00       0.000        0
  82      9.14        9.00       0.00       0.000        0
  83      4.57        8.00       0.00       0.111        0
  84      4.79        4.00       0.00       0.000        0
  85      5.00        4.00       0.00       0.000        0
  86      5.20        4.00       0.00       0.000        0
  87      5.39        5.00       0.00       0.000        0
  88      5.58        5.00       0.00       0.000        0
  89      5.76        5.00       0.00       0.000        0
  90      5.93        5.00       0.00       0.000        0
  91      6.10        5.00       0.00       0.000        0
  92      6.26        6.00       0.00       0.000        0
  93      3.13        5.00       0.00       0.167        0
