=== CUBIC Simulation Log ===
Timestamp : 2026-05-28 20:33:34.658972
Base Seed : 51251
======================================================================

Step    CWND    Throughput    AoI     Loss Rate    Queue
----------------------------------------------------------------------
   1      7.00        9.00       0.00       0.100        0
   2     10.40        7.00       0.00       0.000        0
   3     13.20       10.00       0.00       0.000        0
   4     20.80       10.00       0.00       0.000        3
   5     35.60       10.00       0.00       0.000       13
   6     24.92       13.00       0.00       0.029       34
   7     36.00       14.00       1.00       0.000       44
   8     25.20       19.00       2.00       0.028       60
   9     36.40       23.00       2.00       0.000       62
  10     25.48       30.00       2.00       0.028       67
  11     36.80       27.00       2.00       0.000       65
  12     25.76       33.00       2.00       0.028       67
  13     37.20       27.00       2.00       0.000       65
  14     40.00       24.00       2.00       0.000       78
  15     47.60       16.00       3.00       0.000      102
  16     33.32       15.00       3.00       0.021      133
  17     48.00       10.00       3.00       0.000      156
  18     50.80       10.00       4.00       0.000      193
  19     35.56       15.00       5.00       0.020      227
  20     51.20       16.00       5.00       0.000      246
  21     54.00       16.00       6.00       0.000      281
  22     37.80       16.00       7.00       0.648      284
  23     26.46       22.00       7.00       0.595      277
  24     18.52       18.00       8.00       0.115      282
  25     12.97       17.00       8.00       0.056      282
  26      9.08       17.00       9.00       0.083      276
  27     13.37       23.00       9.00       0.000      262
  28     16.17       16.00      10.00       0.000      259
  29     23.77       19.00      10.00       0.000      256
  30     38.57       19.00      11.00       0.000      260
  31     27.00       18.00      12.00       0.026      279
  32     18.90       14.00      12.00       0.192      286
  33     13.23       14.00      13.00       0.222      286
  34     19.30       10.00      14.00       0.000      289
  35     13.51       10.00      14.00       0.421      290
  36      9.46       11.00      15.00       0.231      289
  37     13.91       11.00      16.00       0.000      287
  38     16.71       11.00      17.00       0.000      289
  39     11.70       14.00      17.00       0.375      285
  40     17.11       17.00      17.00       0.000      279
  41     19.91       16.00      17.00       0.000      280
  42     27.51       16.00      18.00       0.000      283
  43     19.26       16.00      18.00       0.370      284
  44     13.48       12.00      18.00       0.158      288
  45      9.44       14.00      18.00       0.077      286
  46      6.60       21.00      17.00       0.111      273
  47      9.84       28.00      17.00       0.000      251
  48     12.64       28.00      17.00       0.000      232
  49     20.24       32.00      17.00       0.000      212
  50     35.04       35.00      15.00       0.000      197
  51     59.44       27.00      13.00       0.000      205
  52     41.60       22.00      12.00       0.034      240
  53     59.84       28.00      11.00       0.000      253
  54     41.88       28.00      11.00       0.203      272
  55     29.32       19.00      11.00       0.390      278
  56     20.52       22.00       9.00       0.241      278
  57     14.37       22.00       8.00       0.050      275
  58     20.92       20.00       8.00       0.000      269
  59     23.72       15.00       8.00       0.000      274
  60     16.61       13.00       9.00       0.087      282
  61     11.62       13.00       9.00       0.125      283
  62     17.01       11.00      10.00       0.000      283
  63     19.81       10.00      11.00       0.000      290
  64     13.86       10.00      12.00       0.474      290
  65      9.71       14.00      13.00       0.231      286
  66      6.79       19.00      13.00       0.111      275
  67     10.11       22.00      14.00       0.000      259
  68     12.91       22.00      14.00       0.000      247
  69      9.03       20.00      15.00       0.167      237
  70     13.31       17.00      15.00       0.000      229
  71      9.31       10.00      16.00       0.077      231
  72     13.71       10.00      16.00       0.000      230
  73     16.51       13.00      17.00       0.000      230
  74     24.11       13.00      17.00       0.000      233
  75     38.91       14.00      18.00       0.000      243
  76     63.31       14.00      18.00       0.000      267
  77     44.31       14.00      18.00       0.476      286
  78     31.02       10.00      18.00       0.682      290
  79     21.71       10.00      19.00       0.677      290
  80     15.20       10.00      20.00       0.524      290
  81     10.64       10.00      20.00       0.333      290
  82     15.60       10.00      20.00       0.000      290
  83     10.92       17.00      20.00       0.333      283
  84     16.00       17.00      20.00       0.000      276
  85     18.80       22.00      18.00       0.000      269
  86     13.16       21.00      17.00       0.056      265
  87     19.20       25.00      16.00       0.000      253
  88     22.00       18.00      15.00       0.000      254
  89     29.60       18.00      15.00       0.000      257
  90     20.72       11.00      15.00       0.034      274
  91     30.00       16.00      15.00       0.000      278
  92     21.00       20.00      16.00       0.241      280
  93     30.40       20.00      16.00       0.000      280
  94     21.28       20.00      17.00       0.333      280
  95     14.90       24.00      16.00       0.048      276
  96     10.43       27.00      15.00       0.071      262
  97     15.30       21.00      14.00       0.000      251
  98     18.10       21.00      13.00       0.000      245
  99     12.67       20.00      13.00       0.056      242
 100     18.50       18.00      12.00       0.000      236
 101     21.30       14.00      13.00       0.000      240
 102     14.91       13.00      13.00       0.048      247
 103     10.43       20.00      13.00       0.071      240
 104      7.30       20.00      13.00       0.100      229
 105      5.11       19.00      13.00       0.143      216
 106      3.58       15.00      14.00       0.200      205
 107      2.51       15.00      14.00       0.333      192
 108      3.98       11.00      14.00       0.000      183
 109      6.78       11.00      15.00       0.000      175
 110      4.75       13.00      15.00       0.167      167
 111      7.18       14.00      15.00       0.000      157
 112      5.03       13.00      15.00       0.143      150
 113      3.52       12.00      15.00       0.200      142
 114      5.43       13.00      15.00       0.000      132
 115      8.23       15.00      15.00       0.000      122
 116     15.83       15.00      15.00       0.000      115
 117     30.63       20.00      15.00       0.000      110
 118     55.03       21.00      15.00       0.000      119
 119     91.43       21.00      14.00       0.000      153
 120    142.23       20.00      10.00       0.000      224
 121     99.56       25.00       5.00       0.472      274
 122     69.69       22.00       5.00       0.737      278
 123     48.78       22.00       5.00       0.681      278
 124     34.15       22.00       5.00       0.542      278
 125     23.90       18.00       6.00       0.353      282
 126     16.73       11.00       7.00       0.217      289
 127     11.71       15.00       7.00       0.312      285
 128      8.20       12.00       8.00       0.091      283
 129     12.11       13.00       9.00       0.000      278
 130     14.91       14.00      10.00       0.000      276
 131     22.51       14.00      11.00       0.000      276
 132     37.31       11.00      12.00       0.000      287
 133     26.12       15.00      13.00       0.649      285
 134     18.28       15.00      13.00       0.423      285
 135     12.80       16.00      14.00       0.167      284
 136      8.96       16.00      15.00       0.083      279
 137     13.20       17.00      16.00       0.000      270
 138     16.00       13.00      17.00       0.000      270
 139     11.20       12.00      17.00       0.067      272
 140     16.40       10.00      18.00       0.000      273
 141     19.20       10.00      18.00       0.000      279
 142     26.80       10.00      19.00       0.000      288
 143     18.76       14.00      19.00       0.538      286
 144     13.13       17.00      20.00       0.222      283
 145     19.16       17.00      20.00       0.000      279
 146     21.96       17.00      20.00       0.000      281
 147     15.37       17.00      20.00       0.095      283
 148     22.36       12.00      20.00       0.000      286
 149     15.65       12.00      19.00       0.364      288
 150     10.96       16.00      19.00       0.200      284
