=== RENO Simulation Log ===
Timestamp : 2026-05-26 21:19:49.181781
Base Seed : 72691
======================================================================

Step    CWND    Throughput    AoI     Loss Rate    Queue
----------------------------------------------------------------------
   1     20.00       10.00       0.00       0.000        0
   2      5.00        9.00       0.00       0.100        0
   3      5.00        9.00       0.00       0.100        0
   4      5.00        9.00       0.00       0.100        0
   5     20.00       10.00       0.00       0.000        0
   6     20.00       10.00       0.00       0.000        0
   7     20.00       10.00       0.00       0.000        0
   8     20.00       10.00       0.00       0.000        0
   9     20.00       10.00       0.00       0.000        0
  10     20.00       10.00       0.00       0.000        0
  11     20.00       10.00       0.00       0.000        0
  12     20.00       10.00       0.00       0.000        0
  13     20.00       10.00       0.00       0.000        0
  14     20.00       10.00       0.00       0.000        0
  15     20.00       10.00       0.00       0.000        0
  16     20.00       10.00       0.00       0.000        0
  17     20.00       10.00       0.00       0.000        0
  18     20.00       10.00       0.00       0.000        0
  19     20.00       10.00       0.00       0.000        0
  20     20.00       10.00       0.00       0.000        0
  21     20.00       10.00       0.00       0.000        0
  22     20.00       10.00       0.00       0.000        0
  23     20.00       10.00       0.00       0.000        0
  24     20.00       10.00       0.00       0.000        0
  25     20.00       10.00       0.00       0.000        0
  26     20.00       10.00       0.00       0.000        0
  27     20.00       10.00       0.00       0.000        0
  28     20.00       10.00       0.00       0.000        0
  29      5.00        9.00       0.00       0.100        0
  30      5.00        9.00       0.00       0.100        0
  31      5.00        9.00       0.00       0.100        0
  32      5.00        9.00       0.00       0.100        0
  33     20.00       10.00       0.00       0.000        0
  34     20.00       10.00       0.00       0.000        0
  35     20.00       10.00       0.00       0.000        0
  36     20.00       10.00       0.00       0.000        0
  37     20.00       10.00       0.00       0.000        0
  38     20.00       10.00       0.00       0.000        0
  39     20.00       10.00       0.00       0.000        0
  40     20.00       10.00       0.00       0.000        0
  41     20.00       10.00       0.00       0.000        0
  42     20.00       10.00       0.00       0.000        0
  43     20.00       10.00       0.00       0.000        0
  44     20.00       10.00       0.00       0.000        0
  45     20.00       10.00       0.00       0.000        0
  46      5.00        9.00       0.00       0.100        0
  47     20.00       10.00       0.00       0.000        0
  48     20.00       10.00       0.00       0.000        0
  49     20.00       10.00       0.00       0.000        0
  50     20.00       10.00       0.00       0.000        0
  51     20.00       10.00       0.00       0.000        0
  52     20.00       10.00       0.00       0.000        0
  53     20.00       10.00       0.00       0.000        0
  54     20.00       10.00       0.00       0.000        0
  55     20.00       10.00       0.00       0.000        0
  56     20.00       10.00       0.00       0.000        0
  57     20.00       10.00       0.00       0.000        0
  58     20.00       10.00       0.00       0.000        0
  59     20.00       10.00       0.00       0.000        0
  60      5.00        9.00       0.00       0.100        0
  61      5.00        9.00       0.00       0.100        0
  62     20.00       10.00       0.00       0.000        0
  63      5.00        9.00       0.00       0.100        0
  64      5.00        9.00       0.00       0.100        0
  65     20.00       10.00       0.00       0.000        0
  66     20.00       10.00       0.00       0.000        0
  67      5.00        9.00       0.00       0.100        0
  68     20.00       10.00       0.00       0.000        0
  69     20.00       10.00       0.00       0.000        0
  70     20.00       10.00       0.00       0.000        0
  71     20.00       10.00       0.00       0.000        0
  72     20.00       10.00       0.00       0.000        0
  73     20.00       10.00       0.00       0.000        0
  74     20.00       10.00       0.00       0.000        0
  75     20.00       10.00       0.00       0.000        0
  76     20.00       10.00       0.00       0.000        0
  77     20.00       10.00       0.00       0.000        0
  78     20.00       10.00       0.00       0.000        0
  79     20.00       10.00       0.00       0.000        0
  80     20.00       10.00       0.00       0.000        0
  81     20.00       10.00       0.00       0.000        0
  82      5.00        9.00       0.00       0.100        0
  83     20.00       10.00       0.00       0.000        0
  84      5.00        9.00       0.00       0.100        0
  85      5.00        9.00       0.00       0.100        0
  86      5.00        9.00       0.00       0.100        0
  87     20.00       10.00       0.00       0.000        0
  88     20.00       10.00       0.00       0.000        0
  89     20.00       10.00       0.00       0.000        0
  90      5.00        9.00       0.00       0.100        0
  91     20.00       10.00       0.00       0.000        0
  92      5.00        9.00       0.00       0.100        0
  93      5.00        9.00       0.00       0.100        0
  94     20.00       10.00       0.00       0.000        0
  95      5.00        9.00       0.00       0.100        0
  96     20.00       10.00       0.00       0.000        0
  97     20.00       10.00       0.00       0.000        0
  98      5.00        9.00       0.00       0.100        0
  99     20.00       10.00       0.00       0.000        0
 100     20.00       10.00       0.00       0.000        0
 101     20.00       10.00       0.00       0.000        0
 102     20.00       10.00       0.00       0.000        0
 103     20.00       10.00       0.00       0.000        0
 104     20.00       10.00       0.00       0.000        0
 105     20.00       10.00       0.00       0.000        0
 106      5.00        9.00       0.00       0.100        0
 107     20.00       10.00       0.00       0.000        0
 108     20.00       10.00       0.00       0.000        0
 109     20.00       10.00       0.00       0.000        0
 110     20.00       10.00       0.00       0.000        0
 111     20.00       10.00       0.00       0.000        0
 112     20.00       10.00       0.00       0.000        0
 113     20.00       10.00       0.00       0.000        0
 114     20.00       10.00       0.00       0.000        0
 115     20.00       10.00       0.00       0.000        0
 116     20.00       10.00       0.00       0.000        0
 117     20.00       10.00       0.00       0.000        0
 118     20.00       10.00       0.00       0.000        0
 119     20.00       10.00       0.00       0.000        0
 120      5.00        9.00       0.00       0.100        0
 121     20.00       10.00       0.00       0.000        0
 122      5.00        9.00       0.00       0.100        0
 123     20.00       10.00       0.00       0.000        0
 124     20.00       10.00       0.00       0.000        0
 125     20.00       10.00       0.00       0.000        0
 126      5.00        9.00       0.00       0.100        0
 127     20.00       10.00       0.00       0.000        0
 128     20.00       10.00       0.00       0.000        0
 129     20.00       10.00       0.00       0.000        0
 130     20.00       10.00       0.00       0.000        0
 131     20.00       10.00       0.00       0.000        0
 132     20.00       10.00       0.00       0.000        0
 133     20.00       10.00       0.00       0.000        0
 134     20.00       10.00       0.00       0.000        0
 135     20.00       10.00       0.00       0.000        0
 136     20.00       10.00       0.00       0.000        0
 137     20.00       10.00       0.00       0.000        0
 138     20.00       10.00       0.00       0.000        0
 139     20.00       10.00       0.00       0.000        0
 140     20.00       10.00       0.00       0.000        0
 141      5.00        8.00       0.00       0.200        0
 142      5.00        9.00       0.00       0.100        0
 143     20.00       10.00       0.00       0.000        0
 144     20.00       10.00       0.00       0.000        0
 145     20.00       10.00       0.00       0.000        0
 146      5.00        7.00       0.00       0.300        0
 147     20.00       10.00       0.00       0.000        0
 148     20.00       10.00       0.00       0.000        0
 149     20.00       10.00       0.00       0.000        0
 150      5.00        9.00       0.00       0.100        0
