=== DQN Simulation Log ===
Timestamp : 2026-05-29 16:29:27.004195
Base Seed : 70551
======================================================================

Step    CWND    Throughput    AoI     Loss Rate    Queue
----------------------------------------------------------------------
   1     12.00       12.00       0.00       0.000        0
   2     12.00       12.00       0.00       0.000        0
   3     14.40       12.00       0.00       0.143        0
   4     14.40       14.00       0.00       0.000        0
   5     10.08       10.00       0.00       0.000        0
   6      7.06        7.00       0.00       0.000        0
   7      8.47        8.00       0.00       0.000        0
   8      5.93        5.00       0.00       0.000        0
   9      4.15        3.00       0.00       0.250        0
  10      4.15        4.00       0.00       0.000        0
  11      4.15        4.00       0.00       0.000        0
  12      4.15        4.00       0.00       0.000        0
  13      4.15        4.00       0.00       0.000        0
  14      4.98        4.00       0.00       0.000        0
  15      3.49        3.00       0.00       0.000        0
  16      4.18        4.00       0.00       0.000        0
  17      2.93        2.00       0.00       0.000        0
  18      2.05        2.00       0.00       0.000        0
  19      1.43        1.00       0.00       0.000        0
  20      1.43        1.00       0.00       0.000        0
  21      1.00        1.00       0.00       0.000        0
  22      1.20        1.00       0.00       0.000        0
  23      1.45        1.00       0.00       0.000        0
  24      1.45        1.00       0.00       0.000        0
  25      1.74        1.00       0.00       0.000        0
  26      1.74        1.00       0.00       0.000        0
  27      2.08        2.00       0.00       0.000        0
  28      1.46        1.00       0.00       0.000        0
  29      1.02        1.00       0.00       0.000        0
  30      1.02        1.00       0.00       0.000        0
  31      1.00        1.00       0.00       0.000        0
  32      1.00        1.00       0.00       0.000        0
  33      1.00        1.00       0.00       0.000        0
  34      1.20        1.00       0.00       0.000        0
  35      1.00        1.00       0.00       0.000        0
  36      1.00        1.00       0.00       0.000        0
  37      1.00        1.00       0.00       0.000        0
  38      1.00        1.00       0.00       0.000        0
  39      1.00        1.00       0.00       0.000        0
  40      1.00        1.00       0.00       0.000        0
  41      1.20        1.00       0.00       0.000        0
  42      1.44        1.00       0.00       0.000        0
  43      1.73        1.00       0.00       0.000        0
  44      1.21        1.00       0.00       0.000        0
  45      1.21        1.00       0.00       0.000        0
  46      1.45        1.00       0.00       0.000        0
  47      1.02        1.00       0.00       0.000        0
  48      1.22        1.00       0.00       0.000        0
  49      1.00        1.00       0.00       0.000        0
  50      1.00        1.00       0.00       0.000        0
  51      1.00        1.00       0.00       0.000        0
  52      1.00        1.00       0.00       0.000        0
  53      1.00        1.00       0.00       0.000        0
  54      1.00        1.00       0.00       0.000        0
  55      1.00        1.00       0.00       0.000        0
  56      1.00        1.00       0.00       0.000        0
  57      1.00        1.00       0.00       0.000        0
  58      1.20        1.00       0.00       0.000        0
  59      1.44        1.00       0.00       0.000        0
  60      1.44        1.00       0.00       0.000        0
  61      1.44        0.00       1.00       1.000        0
  62      1.44        1.00       0.00       0.000        0
  63      1.44        1.00       0.00       0.000        0
  64      1.44        1.00       0.00       0.000        0
  65      1.01        1.00       0.00       0.000        0
  66      1.21        1.00       0.00       0.000        0
  67      1.21        1.00       0.00       0.000        0
  68      1.00        1.00       0.00       0.000        0
  69      1.00        1.00       0.00       0.000        0
  70      1.00        0.00       1.00       1.000        0
  71      1.00        0.00       2.00       1.000        0
  72      1.00        1.00       0.00       0.000        0
  73      1.00        1.00       0.00       0.000        0
  74      1.00        1.00       0.00       0.000        0
  75      1.20        1.00       0.00       0.000        0
  76      1.20        1.00       0.00       0.000        0
  77      1.00        1.00       0.00       0.000        0
  78      1.00        1.00       0.00       0.000        0
  79      1.00        1.00       0.00       0.000        0
  80      1.20        1.00       0.00       0.000        0
  81      1.20        1.00       0.00       0.000        0
  82      1.00        1.00       0.00       0.000        0
  83      1.20        1.00       0.00       0.000        0
  84      1.20        1.00       0.00       0.000        0
  85      1.00        1.00       0.00       0.000        0
  86      1.00        1.00       0.00       0.000        0
  87      1.00        1.00       0.00       0.000        0
  88      1.20        1.00       0.00       0.000        0
  89      1.44        1.00       0.00       0.000        0
  90      1.01        1.00       0.00       0.000        0
  91      1.00        1.00       0.00       0.000        0
  92      1.20        1.00       0.00       0.000        0
  93      1.20        1.00       0.00       0.000        0
  94      1.20        1.00       0.00       0.000        0
  95      1.20        1.00       0.00       0.000        0
  96      1.44        1.00       0.00       0.000        0
  97      1.73        1.00       0.00       0.000        0
  98      2.07        2.00       0.00       0.000        0
  99      2.49        2.00       0.00       0.000        0
 100      1.74        1.00       0.00       0.000        0
 101      1.22        1.00       0.00       0.000        0
 102      1.00        1.00       0.00       0.000        0
 103      1.20        1.00       0.00       0.000        0
 104      1.20        1.00       0.00       0.000        0
 105      1.20        1.00       0.00       0.000        0
 106      1.44        1.00       0.00       0.000        0
 107      1.73        0.00       1.00       1.000        0
 108      1.21        1.00       0.00       0.000        0
 109      1.00        1.00       0.00       0.000        0
 110      1.00        1.00       0.00       0.000        0
 111      1.00        1.00       0.00       0.000        0
 112      1.00        1.00       0.00       0.000        0
 113      1.00        1.00       0.00       0.000        0
 114      1.20        1.00       0.00       0.000        0
 115      1.44        1.00       0.00       0.000        0
 116      1.73        1.00       0.00       0.000        0
 117      1.73        1.00       0.00       0.000        0
 118      1.73        1.00       0.00       0.000        0
 119      1.21        1.00       0.00       0.000        0
 120      1.45        1.00       0.00       0.000        0
 121      1.45        1.00       0.00       0.000        0
 122      1.02        1.00       0.00       0.000        0
 123      1.22        1.00       0.00       0.000        0
 124      1.22        1.00       0.00       0.000        0
 125      1.46        1.00       0.00       0.000        0
 126      1.76        1.00       0.00       0.000        0
 127      2.11        2.00       0.00       0.000        0
 128      2.53        2.00       0.00       0.000        0
 129      3.03        3.00       0.00       0.000        0
 130      3.64        3.00       0.00       0.000        0
 131      4.37        4.00       0.00       0.000        0
 132      3.06        2.00       0.00       0.333        0
 133      3.06        3.00       0.00       0.000        0
 134      3.67        3.00       0.00       0.000        0
 135      3.67        3.00       0.00       0.000        0
 136      2.57        2.00       0.00       0.000        0
 137      1.80        1.00       0.00       0.000        0
 138      1.26        1.00       0.00       0.000        0
 139      1.26        1.00       0.00       0.000        0
 140      1.00        1.00       0.00       0.000        0
 141      1.00        1.00       0.00       0.000        0
 142      1.00        1.00       0.00       0.000        0
 143      1.00        1.00       0.00       0.000        0
 144      1.00        1.00       0.00       0.000        0
 145      1.00        1.00       0.00       0.000        0
 146      1.00        1.00       0.00       0.000        0
 147      1.00        1.00       0.00       0.000        0
 148      1.00        1.00       0.00       0.000        0
 149      1.00        1.00       0.00       0.000        0
 150      1.00        1.00       0.00       0.000        0
