=== RENO Simulation Log ===
Timestamp : 2026-05-26 20:31:23.908275
Base Seed : 85492
======================================================================

Step    CWND    Throughput    AoI     Loss Rate    Queue
----------------------------------------------------------------------
   1     20.00       10.00       0.00       0.000        0
   2     40.00       20.00       0.00       0.000        0
   3     40.02       26.00       0.00       0.000       14
   4     20.01       26.00       0.00       0.050       26
   5     20.06       28.00       0.00       0.000       18
   6     20.11       25.00       0.00       0.000       13
   7     20.16       25.00       0.00       0.000        8
   8     20.21       24.00       0.00       0.000        4
   9     20.26       19.00       0.00       0.000        5
  10     20.31       15.00       0.00       0.000       10
  11     10.16       16.00       0.00       0.050       13
  12     10.25       17.00       0.00       0.000        6
  13     10.35       16.00       0.00       0.000        0
  14     10.45       10.00       0.00       0.000        0
  15     10.54       10.00       0.00       0.000        0
  16     10.64       10.00       0.00       0.000        0
  17     10.73       10.00       0.00       0.000        0
  18      5.37        9.00       0.00       0.100        0
  19      5.55        5.00       0.00       0.000        0
  20      5.73        5.00       0.00       0.000        0
  21      5.91        5.00       0.00       0.000        0
  22      6.08        5.00       0.00       0.000        0
  23      6.24        6.00       0.00       0.000        0
  24      6.40        6.00       0.00       0.000        0
  25      3.20        5.00       0.00       0.167        0
  26      3.51        3.00       0.00       0.000        0
  27      3.80        3.00       0.00       0.000        0
  28      4.06        3.00       0.00       0.000        0
  29      4.31        4.00       0.00       0.000        0
  30      4.54        4.00       0.00       0.000        0
  31      4.76        4.00       0.00       0.000        0
  32      4.97        4.00       0.00       0.000        0
  33      5.17        4.00       0.00       0.000        0
  34      2.59        4.00       0.00       0.200        0
  35      2.97        2.00       0.00       0.000        0
  36      3.31        2.00       0.00       0.000        0
  37      3.61        3.00       0.00       0.000        0
  38      3.89        3.00       0.00       0.000        0
  39      4.15        3.00       0.00       0.000        0
  40      4.39        4.00       0.00       0.000        0
  41      4.61        4.00       0.00       0.000        0
  42      4.83        4.00       0.00       0.000        0
  43      5.04        4.00       0.00       0.000        0
  44      5.24        5.00       0.00       0.000        0
  45      5.43        5.00       0.00       0.000        0
  46      5.61        5.00       0.00       0.000        0
  47      5.79        5.00       0.00       0.000        0
  48      5.96        5.00       0.00       0.000        0
  49      6.13        5.00       0.00       0.000        0
  50      3.07        5.00       0.00       0.167        0
  51      3.39        3.00       0.00       0.000        0
  52      3.69        3.00       0.00       0.000        0
  53      3.96        3.00       0.00       0.000        0
  54      4.21        3.00       0.00       0.000        0
  55      2.11        3.00       0.00       0.250        0
  56      2.58        2.00       0.00       0.000        0
  57      2.97        2.00       0.00       0.000        0
  58      3.30        2.00       0.00       0.000        0
  59      3.61        3.00       0.00       0.000        0
  60      3.88        3.00       0.00       0.000        0
  61      4.14        3.00       0.00       0.000        0
  62      4.38        4.00       0.00       0.000        0
  63      4.61        4.00       0.00       0.000        0
  64      4.83        4.00       0.00       0.000        0
  65      5.04        4.00       0.00       0.000        0
  66      5.23        5.00       0.00       0.000        0
  67      5.43        5.00       0.00       0.000        0
  68      5.61        5.00       0.00       0.000        0
  69      5.79        5.00       0.00       0.000        0
  70      5.96        5.00       0.00       0.000        0
  71      6.13        5.00       0.00       0.000        0
  72      6.29        6.00       0.00       0.000        0
  73      6.45        6.00       0.00       0.000        0
  74      6.61        6.00       0.00       0.000        0
  75      6.76        6.00       0.00       0.000        0
  76      6.90        6.00       0.00       0.000        0
  77      7.05        6.00       0.00       0.000        0
  78      7.19        7.00       0.00       0.000        0
  79      7.33        7.00       0.00       0.000        0
  80      3.67        6.00       0.00       0.143        0
  81      3.94        3.00       0.00       0.000        0
  82      4.19        3.00       0.00       0.000        0
  83      4.43        4.00       0.00       0.000        0
  84      2.22        3.00       0.00       0.250        0
  85      2.67        2.00       0.00       0.000        0
  86      3.04        2.00       0.00       0.000        0
  87      3.37        3.00       0.00       0.000        0
  88      2.00        2.00       0.00       0.333        0
  89      2.50        2.00       0.00       0.000        0
  90      2.90        2.00       0.00       0.000        0
  91      3.24        2.00       0.00       0.000        0
  92      3.55        3.00       0.00       0.000        0
  93      3.83        3.00       0.00       0.000        0
  94      4.10        3.00       0.00       0.000        0
  95      4.34        4.00       0.00       0.000        0
  96      4.57        4.00       0.00       0.000        0
  97      2.28        3.00       0.00       0.250        0
  98      2.00        1.00       0.00       0.500        0
  99      2.50        2.00       0.00       0.000        0
 100      2.90        2.00       0.00       0.000        0
 101      3.24        2.00       0.00       0.000        0
 102      3.55        3.00       0.00       0.000        0
 103      3.83        3.00       0.00       0.000        0
 104      4.10        3.00       0.00       0.000        0
 105      4.34        4.00       0.00       0.000        0
 106      4.57        4.00       0.00       0.000        0
 107      4.79        4.00       0.00       0.000        0
 108      5.00        4.00       0.00       0.000        0
 109      5.20        4.00       0.00       0.000        0
 110      2.60        4.00       0.00       0.200        0
 111      2.98        2.00       0.00       0.000        0
 112      3.32        2.00       0.00       0.000        0
 113      3.62        3.00       0.00       0.000        0
 114      3.90        3.00       0.00       0.000        0
 115      4.15        3.00       0.00       0.000        0
 116      4.39        4.00       0.00       0.000        0
 117      4.62        4.00       0.00       0.000        0
 118      4.84        4.00       0.00       0.000        0
 119      5.04        4.00       0.00       0.000        0
 120      5.24        5.00       0.00       0.000        0
 121      5.43        5.00       0.00       0.000        0
 122      5.62        5.00       0.00       0.000        0
 123      5.80        5.00       0.00       0.000        0
 124      5.97        5.00       0.00       0.000        0
 125      6.14        5.00       0.00       0.000        0
 126      6.30        6.00       0.00       0.000        0
 127      6.46        6.00       0.00       0.000        0
 128      6.61        6.00       0.00       0.000        0
 129      6.76        6.00       0.00       0.000        0
 130      6.91        6.00       0.00       0.000        0
 131      7.06        6.00       0.00       0.000        0
 132      7.20        7.00       0.00       0.000        0
 133      3.60        6.00       0.00       0.143        0
 134      3.88        3.00       0.00       0.000        0
 135      4.13        3.00       0.00       0.000        0
 136      4.38        4.00       0.00       0.000        0
 137      4.61        4.00       0.00       0.000        0
 138      4.82        4.00       0.00       0.000        0
 139      5.03        4.00       0.00       0.000        0
 140      5.23        5.00       0.00       0.000        0
 141      5.42        5.00       0.00       0.000        0
 142      5.60        5.00       0.00       0.000        0
 143      5.78        5.00       0.00       0.000        0
 144      5.96        5.00       0.00       0.000        0
 145      6.12        5.00       0.00       0.000        0
 146      6.29        6.00       0.00       0.000        0
 147      6.45        6.00       0.00       0.000        0
 148      6.60        6.00       0.00       0.000        0
 149      6.75        6.00       0.00       0.000        0
 150      6.90        6.00       0.00       0.000        0
