=== DDPG Simulation Log ===
Timestamp : 2026-05-29 16:51:01.243157
Base Seed : 90534
======================================================================

Step    CWND    Throughput    AoI     Loss Rate    Queue
----------------------------------------------------------------------
   1      6.60        6.00       0.00       0.000        0
   2     10.88       10.00       0.00       0.000        0
   3     13.23       12.00       0.00       0.077        0
   4     15.65       15.00       0.00       0.000        0
   5     17.38       16.00       0.00       0.059        0
   6     19.39       18.00       0.00       0.053        0
   7     21.76       20.00       0.00       0.048        0
   8     23.64       23.00       0.00       0.000        0
   9     25.51       25.00       0.00       0.000        0
  10     26.89       26.00       0.00       0.000        0
  11     27.52       26.00       0.00       0.037        0
  12     27.77       27.00       0.00       0.000        0
  13     28.21       22.00       0.00       0.000        6
  14     22.00       17.00       0.00       0.000       11
  15     15.03       15.00       0.00       0.200        8
  16     18.12       17.00       0.00       0.056        8
  17     17.49       22.00       0.00       0.059        2
  18     25.74       20.00       0.00       0.000        7
  19     19.92       19.00       0.00       0.053        6
  20     20.85       19.00       0.00       0.000        7
  21     19.57       19.00       0.00       0.105        5
  22     21.91       18.00       0.00       0.048        7
  23     18.52       18.00       0.00       0.056        6
  24     19.73       19.00       0.00       0.000        6
  25     20.15       15.00       0.00       0.000       11
  26     12.94       19.00       0.00       0.000        4
  27     21.75       15.00       0.00       0.000       10
  28     12.98       15.00       0.00       0.000        7
  29     15.38       15.00       0.00       0.000        7
  30     14.93       15.00       0.00       0.000        6
  31     15.34       10.00       0.00       0.000       11
  32      9.36       10.00       1.00       0.000       10
  33     10.07       15.00       0.00       0.000        5
  34     16.68       14.00       0.00       0.062        6
  35     14.71       14.00       0.00       0.071        5
  36     15.62       17.00       0.00       0.000        3
  37     19.07       17.00       0.00       0.000        5
  38     17.70       12.00       0.00       0.059        9
  39     11.61       14.00       0.00       0.000        6
  40     14.90       14.00       0.00       0.000        6
  41     14.21       12.00       0.00       0.000        8
  42     11.83       11.00       0.00       0.091        7
  43     13.06        9.00       0.00       0.077       10
  44     10.13       10.00       1.00       0.000       10
  45      9.90       15.00       0.00       0.000        4
  46     17.08       15.00       0.00       0.000        6
  47     14.98       15.00       0.00       0.000        5
  48     15.67       15.00       0.00       0.000        5
  49     15.54       15.00       0.00       0.000        5
  50     15.56       13.00       0.00       0.067        6
  51     13.95       14.00       0.00       0.000        5
  52     14.74       15.00       0.00       0.000        4
  53     16.07       14.00       0.00       0.062        5
  54     15.16       14.00       0.00       0.067        5
  55     15.43       10.00       0.00       0.000       10
  56      9.56       12.00       0.00       0.000        7
  57     13.18       11.00       0.00       0.000        9
  58     10.96       12.00       0.00       0.000        7
  59     12.86       13.00       0.00       0.000        6
  60     13.61       13.00       0.00       0.000        6
  61     13.45       11.00       0.00       0.000        8
  62     11.16       11.00       0.00       0.000        8
  63     11.67       13.00       0.00       0.091        5
  64     15.64       12.00       0.00       0.067        7
  65     12.65       12.00       0.00       0.083        6
  66     13.94       16.00       0.00       0.000        3
  67     17.86       18.00       0.00       0.000        2
  68     20.58       16.00       0.00       0.000        6
  69     15.67       17.00       0.00       0.067        3
  70     20.04       22.00       0.00       0.050        0
  71     25.81       24.00       0.00       0.040        0
  72     26.37       26.00       0.00       0.000        0
  73     27.60       27.00       0.00       0.000        0
  74     28.24       25.00       0.00       0.000        3
  75     25.66       21.00       0.00       0.000        7
  76     21.21       13.00       0.00       0.000       15
  77      9.85       12.00       1.00       0.111       11
  78     12.93       10.00       1.00       0.000       13
  79      8.68       10.00       1.00       0.000       11
  80      9.97       10.00       1.00       0.000       10
  81      9.93       12.00       0.00       0.000        7
  82     13.10       12.00       0.00       0.000        8
  83     12.05       12.00       0.00       0.000        8
  84     12.29       16.00       0.00       0.083        3
  85     19.57       17.00       0.00       0.000        5
  86     17.62       15.00       0.00       0.000        7
  87     14.58       16.00       0.00       0.214        2
  88     21.60       19.00       0.00       0.000        4
  89     20.53       13.00       0.00       0.000       11
  90     10.90       13.00       0.00       0.000        8
  91     13.45       17.00       0.00       0.231        1
  92     23.56       23.00       0.00       0.043        0
  93     25.99       24.00       0.00       0.040        0
  94     26.33       24.00       0.00       0.038        1
  95     26.02       27.00       0.00       0.000        0
  96     28.50       21.00       0.00       0.000        7
  97     20.54       16.00       0.00       0.000       11
  98     14.02       14.00       0.00       0.071       10
  99     14.14       22.00       0.00       0.000        2
 100     25.12       20.00       0.00       0.000        7
 101     20.05       25.00       0.00       0.050        1
 102     27.97       23.00       0.00       0.000        5
 103     23.45       24.00       0.00       0.130        1
 104     27.56       18.00       0.00       0.037        9
 105     16.46       25.00       0.00       0.000        0
 106     27.87       21.00       0.00       0.000        6
 107     20.99       21.00       0.00       0.000        5
 108     22.74       17.00       0.00       0.000       10
 109     15.23       17.00       0.00       0.000        8
 110     17.19       10.00       0.00       0.000       15
 111      8.20       10.00       1.00       0.125       12
 112     11.49       11.00       1.00       0.000       12
 113      9.89       15.00       0.00       0.000        6
 114     16.36       15.00       0.00       0.000        7
 115     14.77       15.00       0.00       0.000        6
 116     15.37       13.00       0.00       0.000        8
 117     12.52       19.00       0.00       0.000        1
 118     22.71       16.00       0.00       0.000        7
 119     14.96       15.00       0.00       0.071        5
 120     16.72       17.00       0.00       0.000        4
 121     18.49       18.00       0.00       0.000        4
 122     19.70       12.00       0.00       0.000       11
 123     10.16       12.00       0.00       0.000        9
 124     12.45       12.00       0.00       0.000        9
 125     11.91       10.00       0.00       0.091        9
 126     11.63       14.00       0.00       0.000        6
 127     14.90       14.00       0.00       0.000        6
 128     14.22       13.00       0.00       0.071        6
 129     14.34       14.00       0.00       0.000        6
 130     14.33       19.00       0.00       0.071        0
 131     23.80       19.00       0.00       0.043        3
 132     20.95       20.00       0.00       0.000        3
 133     22.24       25.00       0.00       0.000        0
 134     27.39       26.00       0.00       0.037        0
 135     27.80       21.00       0.00       0.037        5
 136     21.70       23.00       0.00       0.000        3
 137     25.16       23.00       0.00       0.000        5
 138     24.01       16.00       0.00       0.042       12
 139     13.57       14.00       0.00       0.000       11
 140     12.90       19.00       0.00       0.000        4
 141     21.75       15.00       0.00       0.000       10
 142     12.98       14.00       0.00       0.083        7
 143     15.53       15.00       0.00       0.000        7
 144     14.90       17.00       0.00       0.000        4
 145     18.78       12.00       0.00       0.000       10
 146     10.53       15.00       0.00       0.100        4
 147     18.67       15.00       0.00       0.056        6
 148     15.36       16.00       0.00       0.000        5
 149     16.88       14.00       0.00       0.062        6
 150     14.67       15.00       0.00       0.000        5
