=== DQN Simulation Log ===
Timestamp : 2026-05-26 20:31:23.908275
Base Seed : 85492
======================================================================

Step    CWND    Throughput    AoI     Loss Rate    Queue
----------------------------------------------------------------------
   1      7.00        7.00       0.00       0.000        0
   2      4.90        4.00       0.00       0.000        0
   3      5.88        5.00       0.00       0.000        0
   4      7.06        7.00       0.00       0.000        0
   5      7.06        7.00       0.00       0.000        0
   6      8.47        8.00       0.00       0.000        0
   7      8.47        8.00       0.00       0.000        0
   8      8.47        8.00       0.00       0.000        0
   9      5.93        5.00       0.00       0.000        0
  10      7.11        6.00       0.00       0.143        0
  11      4.98        4.00       0.00       0.000        0
  12      4.98        4.00       0.00       0.000        0
  13      5.97        5.00       0.00       0.000        0
  14      5.97        5.00       0.00       0.000        0
  15      4.18        4.00       0.00       0.000        0
  16      5.02        5.00       0.00       0.000        0
  17      6.02        6.00       0.00       0.000        0
  18      6.02        6.00       0.00       0.000        0
  19      7.23        7.00       0.00       0.000        0
  20      7.23        7.00       0.00       0.000        0
  21      5.06        5.00       0.00       0.000        0
  22      5.06        5.00       0.00       0.000        0
  23      5.06        5.00       0.00       0.000        0
  24      3.54        3.00       0.00       0.000        0
  25      4.25        4.00       0.00       0.000        0
  26      2.97        2.00       0.00       0.000        0
  27      3.57        3.00       0.00       0.000        0
  28      4.28        4.00       0.00       0.000        0
  29      5.14        5.00       0.00       0.000        0
  30      6.17        6.00       0.00       0.000        0
  31      6.17        6.00       0.00       0.000        0
  32      6.17        6.00       0.00       0.000        0
  33      6.17        6.00       0.00       0.000        0
  34      6.17        6.00       0.00       0.000        0
  35      6.17        5.00       0.00       0.167        0
  36      6.17        6.00       0.00       0.000        0
  37      7.40        7.00       0.00       0.000        0
  38      5.18        5.00       0.00       0.000        0
  39      6.22        6.00       0.00       0.000        0
  40      7.46        7.00       0.00       0.000        0
  41      5.22        5.00       0.00       0.000        0
  42      3.66        3.00       0.00       0.000        0
  43      2.56        2.00       0.00       0.000        0
  44      1.79        1.00       0.00       0.000        0
  45      2.15        2.00       0.00       0.000        0
  46      2.15        2.00       0.00       0.000        0
  47      2.58        2.00       0.00       0.000        0
  48      2.58        2.00       0.00       0.000        0
  49      3.10        3.00       0.00       0.000        0
  50      3.10        3.00       0.00       0.000        0
  51      3.71        3.00       0.00       0.000        0
  52      4.46        4.00       0.00       0.000        0
  53      3.12        3.00       0.00       0.000        0
  54      3.12        3.00       0.00       0.000        0
  55      3.74        2.00       0.00       0.333        0
  56      2.62        2.00       0.00       0.000        0
  57      2.62        2.00       0.00       0.000        0
  58      1.83        1.00       0.00       0.000        0
  59      1.28        1.00       0.00       0.000        0
  60      1.28        1.00       0.00       0.000        0
  61      1.54        1.00       0.00       0.000        0
  62      1.85        1.00       0.00       0.000        0
  63      2.22        2.00       0.00       0.000        0
  64      1.55        1.00       0.00       0.000        0
  65      1.86        1.00       0.00       0.000        0
  66      1.86        1.00       0.00       0.000        0
  67      2.24        2.00       0.00       0.000        0
  68      2.24        2.00       0.00       0.000        0
  69      2.24        2.00       0.00       0.000        0
  70      2.68        2.00       0.00       0.000        0
  71      1.88        0.00       1.00       1.000        0
  72      1.32        1.00       0.00       0.000        0
  73      1.00        1.00       0.00       0.000        0
  74      1.20        1.00       0.00       0.000        0
  75      1.44        1.00       0.00       0.000        0
  76      1.73        1.00       0.00       0.000        0
  77      1.21        1.00       0.00       0.000        0
  78      1.45        1.00       0.00       0.000        0
  79      1.74        1.00       0.00       0.000        0
  80      1.74        1.00       0.00       0.000        0
  81      1.22        1.00       0.00       0.000        0
  82      1.22        1.00       0.00       0.000        0
  83      1.00        1.00       0.00       0.000        0
  84      1.20        1.00       0.00       0.000        0
  85      1.20        1.00       0.00       0.000        0
  86      1.44        1.00       0.00       0.000        0
  87      1.44        1.00       0.00       0.000        0
  88      1.44        1.00       0.00       0.000        0
  89      1.01        1.00       0.00       0.000        0
  90      1.01        1.00       0.00       0.000        0
  91      1.21        1.00       0.00       0.000        0
  92      1.45        1.00       0.00       0.000        0
  93      1.02        1.00       0.00       0.000        0
  94      1.22        1.00       0.00       0.000        0
  95      1.46        1.00       0.00       0.000        0
  96      1.76        1.00       0.00       0.000        0
  97      1.23        1.00       0.00       0.000        0
  98      1.23        1.00       0.00       0.000        0
  99      1.00        1.00       0.00       0.000        0
 100      1.20        1.00       0.00       0.000        0
 101      1.20        1.00       0.00       0.000        0
 102      1.44        1.00       0.00       0.000        0
 103      1.73        1.00       0.00       0.000        0
 104      1.73        1.00       0.00       0.000        0
 105      2.07        2.00       0.00       0.000        0
 106      2.07        2.00       0.00       0.000        0
 107      1.45        1.00       0.00       0.000        0
 108      1.02        1.00       0.00       0.000        0
 109      1.02        1.00       0.00       0.000        0
 110      1.22        1.00       0.00       0.000        0
 111      1.00        1.00       0.00       0.000        0
 112      1.20        1.00       0.00       0.000        0
 113      1.44        1.00       0.00       0.000        0
 114      1.44        1.00       0.00       0.000        0
 115      1.01        1.00       0.00       0.000        0
 116      1.21        1.00       0.00       0.000        0
 117      1.45        1.00       0.00       0.000        0
 118      1.45        1.00       0.00       0.000        0
 119      1.74        1.00       0.00       0.000        0
 120      1.74        1.00       0.00       0.000        0
 121      1.74        1.00       0.00       0.000        0
 122      2.09        2.00       0.00       0.000        0
 123      2.51        2.00       0.00       0.000        0
