=== DDPG_NO_AOI Simulation Log ===
Timestamp : 2026-05-29 16:51:01.243157
Base Seed : 90534
======================================================================

Step    CWND    Throughput    AoI     Loss Rate    Queue
 126     21.18       21.00       0.00       0.000        0
 127     21.64       21.00       0.00       0.000        0
 128     21.59       21.00       0.00       0.000        0
 129     21.59       12.00       0.00       0.048        8
 130     12.47       12.00       0.00       0.083        7
 131     14.35       16.00       0.00       0.000        5
 132     17.47       13.00       0.00       0.000        9
 133     12.96       19.00       0.00       0.000        2
 134     20.45       19.00       0.00       0.000        3
 135     19.76       20.00       0.00       0.000        2
 136     20.77       21.00       0.00       0.000        1
 137     21.51       22.00       0.00       0.000        0
 138     22.26       21.00       0.00       0.000        1
 139     21.35       20.00       0.00       0.048        1
 140     21.29       22.00       0.00       0.000        0
 141     22.29       16.00       0.00       0.091        4
 142     17.65       16.00       0.00       0.000        5
 143     17.02       16.00       0.00       0.059        5
 144     17.92       17.00       0.00       0.000        5
 145     17.90       15.00       0.00       0.000        7
 146     15.39       14.00       0.00       0.000        8
 147     14.44       15.00       0.00       0.000        7
 148     15.90       14.00       0.00       0.067        7
 149     15.62       15.00       0.00       0.000        7
 150     15.73       17.00       0.00       0.000        5
