=== RENO Simulation Log ===
Timestamp : 2026-05-29 16:29:27.005196
Base Seed : 70551
======================================================================

Step    CWND    Throughput    AoI     Loss Rate    Queue
----------------------------------------------------------------------
   1     20.00       10.00       0.00       0.000        0
   2     10.00       19.00       0.00       0.050        0
   3      5.00        9.00       0.00       0.100        0
   4      5.20        5.00       0.00       0.000        0
   5      5.39        5.00       0.00       0.000        0
   6      5.58        5.00       0.00       0.000        0
   7      5.76        5.00       0.00       0.000        0
   8      5.93        5.00       0.00       0.000        0
   9      6.10        5.00       0.00       0.000        0
  10      6.26        6.00       0.00       0.000        0
  11      6.42        6.00       0.00       0.000        0
  12      6.58        6.00       0.00       0.000        0
  13      6.73        6.00       0.00       0.000        0
  14      6.88        6.00       0.00       0.000        0
  15      7.02        6.00       0.00       0.000        0
  16      7.17        7.00       0.00       0.000        0
  17      7.31        7.00       0.00       0.000        0
  18      7.44        7.00       0.00       0.000        0
  19      3.72        6.00       0.00       0.143        0
  20      3.99        3.00       0.00       0.000        0
  21      4.24        3.00       0.00       0.000        0
  22      4.48        4.00       0.00       0.000        0
  23      4.70        4.00       0.00       0.000        0
  24      4.91        4.00       0.00       0.000        0
  25      5.12        4.00       0.00       0.000        0
  26      5.31        5.00       0.00       0.000        0
  27      5.50        5.00       0.00       0.000        0
  28      5.68        5.00       0.00       0.000        0
  29      5.86        5.00       0.00       0.000        0
  30      6.03        5.00       0.00       0.000        0
  31      6.19        6.00       0.00       0.000        0
  32      6.36        6.00       0.00       0.000        0
  33      6.51        6.00       0.00       0.000        0
  34      3.26        5.00       0.00       0.167        0
  35      3.56        3.00       0.00       0.000        0
  36      3.84        3.00       0.00       0.000        0
  37      4.10        3.00       0.00       0.000        0
  38      2.05        3.00       0.00       0.250        0
  39      2.00        1.00       0.00       0.500        0
  40      2.50        2.00       0.00       0.000        0
  41      2.00        1.00       0.00       0.500        0
  42      2.50        2.00       0.00       0.000        0
  43      2.90        2.00       0.00       0.000        0
  44      3.24        2.00       0.00       0.000        0
  45      3.55        3.00       0.00       0.000        0
  46      3.83        3.00       0.00       0.000        0
  47      4.10        3.00       0.00       0.000        0
  48      4.34        4.00       0.00       0.000        0
  49      4.57        4.00       0.00       0.000        0
  50      4.79        4.00       0.00       0.000        0
  51      5.00        4.00       0.00       0.000        0
  52      2.50        3.00       0.00       0.250        0
  53      2.90        2.00       0.00       0.000        0
  54      3.24        2.00       0.00       0.000        0
  55      3.55        3.00       0.00       0.000        0
  56      3.83        3.00       0.00       0.000        0
  57      4.09        3.00       0.00       0.000        0
  58      4.34        4.00       0.00       0.000        0
  59      4.57        4.00       0.00       0.000        0
  60      4.79        4.00       0.00       0.000        0
  61      5.00        4.00       0.00       0.000        0
  62      5.20        4.00       0.00       0.000        0
  63      5.39        5.00       0.00       0.000        0
  64      5.58        5.00       0.00       0.000        0
  65      5.75        5.00       0.00       0.000        0
  66      5.93        5.00       0.00       0.000        0
  67      6.10        5.00       0.00       0.000        0
  68      6.26        6.00       0.00       0.000        0
  69      6.42        6.00       0.00       0.000        0
  70      6.58        6.00       0.00       0.000        0
  71      3.29        5.00       0.00       0.167        0
  72      3.59        3.00       0.00       0.000        0
  73      3.87        3.00       0.00       0.000        0
  74      4.13        3.00       0.00       0.000        0
  75      4.37        4.00       0.00       0.000        0
  76      4.60        4.00       0.00       0.000        0
  77      4.82        4.00       0.00       0.000        0
  78      5.02        4.00       0.00       0.000        0
  79      5.22        5.00       0.00       0.000        0
  80      5.42        5.00       0.00       0.000        0
  81      5.60        5.00       0.00       0.000        0
  82      5.78        5.00       0.00       0.000        0
  83      5.95        5.00       0.00       0.000        0
  84      6.12        5.00       0.00       0.000        0
  85      6.28        6.00       0.00       0.000        0
  86      6.44        6.00       0.00       0.000        0
  87      3.22        5.00       0.00       0.167        0
  88      3.53        3.00       0.00       0.000        0
  89      3.81        3.00       0.00       0.000        0
  90      4.08        3.00       0.00       0.000        0
  91      4.32        4.00       0.00       0.000        0
  92      4.55        4.00       0.00       0.000        0
  93      4.77        4.00       0.00       0.000        0
  94      4.98        4.00       0.00       0.000        0
  95      5.18        4.00       0.00       0.000        0
  96      2.59        4.00       0.00       0.200        0
  97      2.98        2.00       0.00       0.000        0
  98      3.31        2.00       0.00       0.000        0
  99      3.62        3.00       0.00       0.000        0
 100      3.89        3.00       0.00       0.000        0
 101      4.15        3.00       0.00       0.000        0
 102      4.39        4.00       0.00       0.000        0
 103      4.62        4.00       0.00       0.000        0
 104      4.83        4.00       0.00       0.000        0
 105      2.42        3.00       0.00       0.250        0
 106      2.83        2.00       0.00       0.000        0
 107      3.18        2.00       0.00       0.000        0
 108      3.50        3.00       0.00       0.000        0
 109      2.00        2.00       0.00       0.333        0
 110      2.50        2.00       0.00       0.000        0
 111      2.90        2.00       0.00       0.000        0
 112      3.24        2.00       0.00       0.000        0
 113      3.55        3.00       0.00       0.000        0
 114      3.83        3.00       0.00       0.000        0
 115      4.10        3.00       0.00       0.000        0
 116      4.34        4.00       0.00       0.000        0
 117      4.57        4.00       0.00       0.000        0
 118      4.79        4.00       0.00       0.000        0
 119      5.00        4.00       0.00       0.000        0
 120      5.20        4.00       0.00       0.000        0
 121      2.60        4.00       0.00       0.200        0
 122      2.98        2.00       0.00       0.000        0
 123      3.32        2.00       0.00       0.000        0
 124      3.62        3.00       0.00       0.000        0
 125      2.00        2.00       0.00       0.333        0
 126      2.50        2.00       0.00       0.000        0
 127      2.90        2.00       0.00       0.000        0
 128      3.24        2.00       0.00       0.000        0
 129      3.55        3.00       0.00       0.000        0
 130      3.83        3.00       0.00       0.000        0
 131      4.10        3.00       0.00       0.000        0
 132      4.34        4.00       0.00       0.000        0
 133      4.57        4.00       0.00       0.000        0
 134      4.79        4.00       0.00       0.000        0
 135      5.00        4.00       0.00       0.000        0
 136      5.20        4.00       0.00       0.000        0
 137      5.39        5.00       0.00       0.000        0
 138      5.58        5.00       0.00       0.000        0
 139      5.75        5.00       0.00       0.000        0
 140      5.93        5.00       0.00       0.000        0
 141      6.10        5.00       0.00       0.000        0
 142      6.26        6.00       0.00       0.000        0
 143      6.42        6.00       0.00       0.000        0
 144      6.58        6.00       0.00       0.000        0
 145      6.73        6.00       0.00       0.000        0
 146      6.88        6.00       0.00       0.000        0
 147      7.02        6.00       0.00       0.000        0
 148      7.17        7.00       0.00       0.000        0
 149      7.30        7.00       0.00       0.000        0
 150      7.44        7.00       0.00       0.000        0
