=== DQN Simulation Log ===
Timestamp : 2026-05-29 16:49:36.197930
Base Seed : 81265
======================================================================

Step    CWND    Throughput    AoI     Loss Rate    Queue
 114      1.02        1.00       0.00       0.000        0
 115      1.22        1.00       0.00       0.000        0
 116      1.00        1.00       0.00       0.000        0
 117      1.00        1.00       0.00       0.000        0
 118      1.20        1.00       0.00       0.000        0
 119      1.20        1.00       0.00       0.000        0
 120      1.00        1.00       0.00       0.000        0
 121      1.00        1.00       0.00       0.000        0
 122      1.00        1.00       0.00       0.000        0
 123      1.00        1.00       0.00       0.000        0
 124      1.20        1.00       0.00       0.000        0
 125      1.44        1.00       0.00       0.000        0
 126      1.73        1.00       0.00       0.000        0
 127      1.73        1.00       0.00       0.000        0
 128      1.21        1.00       0.00       0.000        0
 129      1.45        1.00       0.00       0.000        0
 130      1.74        1.00       0.00       0.000        0
 131      1.74        1.00       0.00       0.000        0
 132      2.09        2.00       0.00       0.000        0
 133      2.09        2.00       0.00       0.000        0
 134      2.51        2.00       0.00       0.000        0
 135      3.01        2.00       0.00       0.333        0
 136      3.61        3.00       0.00       0.000        0
 137      2.53        2.00       0.00       0.000        0
 138      3.03        3.00       0.00       0.000        0
 139      2.12        2.00       0.00       0.000        0
 140      2.55        2.00       0.00       0.000        0
 141      2.55        2.00       0.00       0.000        0
 142      2.55        1.00       0.00       0.500        0
 143      2.55        1.00       0.00       0.500        0
 144      1.78        1.00       0.00       0.000        0
 145      1.78        1.00       0.00       0.000        0
 146      2.14        2.00       0.00       0.000        0
 147      1.50        1.00       0.00       0.000        0
 148      1.80        1.00       0.00       0.000        0
 149      1.80        1.00       0.00       0.000        0
 150      2.16        2.00       0.00       0.000        0
