=== DQN Simulation Log ===
Timestamp : 2026-05-26 21:19:49.180781
Base Seed : 72691
======================================================================

Step    CWND    Throughput    AoI     Loss Rate    Queue
----------------------------------------------------------------------
   1      7.00        7.00       0.00       0.000        0
   2     12.00       10.00       0.00       0.000        2
   3     10.00       10.00       0.00       0.000        0
   4     10.00        8.00       0.00       0.200        0
   5      7.00        7.00       0.00       0.000        0
   6     12.00       12.00       0.00       0.000        0
   7      7.00        7.00       0.00       0.000        0
   8     12.00       10.00       0.00       0.000        2
   9      7.00        7.00       0.00       0.000        0
  10     10.00       10.00       0.00       0.000        0
  11     10.00       10.00       0.00       0.000        0
  12     10.00       10.00       0.00       0.000        0
  13      7.00        7.00       0.00       0.000        0
  14     12.00       10.00       0.00       0.000        2
  15     12.00       11.00       0.00       0.083        0
  16      7.00        7.00       0.00       0.000        0
  17     10.00       10.00       0.00       0.000        0
  18     10.00       10.00       0.00       0.000        0
  19     10.00       10.00       0.00       0.000        0
  20     10.00       10.00       0.00       0.000        0
  21     10.00       10.00       0.00       0.000        0
  22      7.00        7.00       0.00       0.000        0
  23     12.00       12.00       0.00       0.000        0
  24     12.00       10.00       0.00       0.000        2
  25     12.00       12.00       0.00       0.000        0
  26     10.00       10.00       0.00       0.000        0
  27     10.00       10.00       0.00       0.000        0
  28      7.00        7.00       0.00       0.000        0
  29     12.00       10.00       0.00       0.000        2
  30     12.00       10.00       0.00       0.000        2
  31     12.00        9.00       0.00       0.083        2
  32     12.00        8.00       0.00       0.167        2
  33     10.00        9.00       0.00       0.100        0
  34      7.00        7.00       0.00       0.000        0
  35     12.00       10.00       0.00       0.000        2
  36     10.00       10.00       0.00       0.000        0
  37      7.00        7.00       0.00       0.000        0
  38     10.00       10.00       0.00       0.000        0
  39      7.00        7.00       0.00       0.000        0
  40      7.00        7.00       0.00       0.000        0
  41      7.00        7.00       0.00       0.000        0
  42     10.00       10.00       0.00       0.000        0
  43     10.00       10.00       0.00       0.000        0
  44     10.00       10.00       0.00       0.000        0
  45      7.00        7.00       0.00       0.000        0
  46     10.00       10.00       0.00       0.000        0
  47      7.00        7.00       0.00       0.000        0
  48     10.00       10.00       0.00       0.000        0
  49      7.00        7.00       0.00       0.000        0
  50     10.00        9.00       0.00       0.100        0
  51      7.00        7.00       0.00       0.000        0
  52     10.00       10.00       0.00       0.000        0
  53      7.00        7.00       0.00       0.000        0
  54     12.00       10.00       0.00       0.000        2
  55      7.00        7.00       0.00       0.000        0
  56      7.00        7.00       0.00       0.000        0
  57      7.00        7.00       0.00       0.000        0
  58     12.00       12.00       0.00       0.000        0
  59     10.00       10.00       0.00       0.000        0
  60     12.00       10.00       0.00       0.000        2
  61     10.00        9.00       0.00       0.100        0
  62     12.00       10.00       0.00       0.000        2
  63     12.00       11.00       0.00       0.000        1
  64     12.00        9.00       0.00       0.083        2
  65      7.00        7.00       0.00       0.000        0
  66     12.00       11.00       0.00       0.083        0
  67      7.00        7.00       0.00       0.000        0
  68     10.00        9.00       0.00       0.100        0
  69      7.00        7.00       0.00       0.000        0
  70     12.00       12.00       0.00       0.000        0
  71     12.00       12.00       0.00       0.000        0
  72     12.00       11.00       0.00       0.083        0
  73     12.00       12.00       0.00       0.000        0
  74     10.00       10.00       0.00       0.000        0
  75     10.00       10.00       0.00       0.000        0
  76     10.00       10.00       0.00       0.000        0
  77     10.00       10.00       0.00       0.000        0
  78      7.00        6.00       0.00       0.143        0
  79      7.00        7.00       0.00       0.000        0
  80     10.00       10.00       0.00       0.000        0
  81      7.00        7.00       0.00       0.000        0
  82     10.00       10.00       0.00       0.000        0
  83      7.00        7.00       0.00       0.000        0
  84     12.00       10.00       0.00       0.000        2
  85     10.00       10.00       0.00       0.000        0
  86      7.00        7.00       0.00       0.000        0
  87      7.00        7.00       0.00       0.000        0
  88     10.00        9.00       0.00       0.100        0
  89      7.00        7.00       0.00       0.000        0
  90     12.00        9.00       0.00       0.083        2
  91     10.00       10.00       0.00       0.000        0
  92     10.00        9.00       0.00       0.100        0
  93     12.00       10.00       0.00       0.000        2
  94     12.00       12.00       0.00       0.000        0
  95      7.00        7.00       0.00       0.000        0
  96     12.00        9.00       0.00       0.083        2
  97      7.00        6.00       0.00       0.143        0
  98     12.00       12.00       0.00       0.000        0
  99      7.00        6.00       0.00       0.143        0
 100     10.00        9.00       0.00       0.100        0
 101     10.00       10.00       0.00       0.000        0
 102     10.00        9.00       0.00       0.100        0
 103      7.00        7.00       0.00       0.000        0
 104     12.00       10.00       0.00       0.000        2
 105     10.00        9.00       0.00       0.100        0
 106     12.00       12.00       0.00       0.000        0
 107     12.00       12.00       0.00       0.000        0
 108     10.00       10.00       0.00       0.000        0
 109     10.00       10.00       0.00       0.000        0
 110     10.00       10.00       0.00       0.000        0
 111     10.00       10.00       0.00       0.000        0
 112     12.00       10.00       0.00       0.000        2
 113      7.00        6.00       0.00       0.143        0
 114     12.00       12.00       0.00       0.000        0
 115     10.00       10.00       0.00       0.000        0
 116     12.00       12.00       0.00       0.000        0
 117      7.00        7.00       0.00       0.000        0
 118     12.00       12.00       0.00       0.000        0
 119      7.00        7.00       0.00       0.000        0
 120     12.00       10.00       0.00       0.000        2
 121     12.00       10.00       0.00       0.000        2
 122      7.00        7.00       0.00       0.000        0
 123      7.00        7.00       0.00       0.000        0
