=== RENO Simulation Log ===
Timestamp : 2026-05-27 12:40:06.897901
Base Seed : 83147
======================================================================

Step    CWND    Throughput    AoI     Loss Rate    Queue
  94      2.91        2.00       0.00       0.000        0
  95      3.25        2.00       0.00       0.000        0
  96      3.56        3.00       0.00       0.000        0
  97      3.84        3.00       0.00       0.000        0
  98      4.10        3.00       0.00       0.000        0
  99      4.34        4.00       0.00       0.000        0
 100      4.57        4.00       0.00       0.000        0
 101      4.79        4.00       0.00       0.000        0
 102      5.00        4.00       0.00       0.000        0
 103      5.20        5.00       0.00       0.000        0
 104      5.39        5.00       0.00       0.000        0
 105      5.58        5.00       0.00       0.000        0
 106      5.76        5.00       0.00       0.000        0
 107      5.93        5.00       0.00       0.000        0
 108      6.10        5.00       0.00       0.000        0
 109      6.27        6.00       0.00       0.000        0
 110      6.42        6.00       0.00       0.000        0
 111      6.58        6.00       0.00       0.000        0
 112      6.73        6.00       0.00       0.000        0
 113      6.88        6.00       0.00       0.000        0
 114      7.03        6.00       0.00       0.000        0
 115      7.17        7.00       0.00       0.000        0
 116      7.31        7.00       0.00       0.000        0
 117      7.44        7.00       0.00       0.000        0
 118      7.58        7.00       0.00       0.000        0
 119      7.71        7.00       0.00       0.000        0
 120      7.84        7.00       0.00       0.000        0
 121      7.97        7.00       0.00       0.000        0
 122      8.09        7.00       0.00       0.000        0
 123      4.05        6.00       0.00       0.250        0
 124      4.29        4.00       0.00       0.000        0
 125      4.53        4.00       0.00       0.000        0
 126      2.26        3.00       0.00       0.250        0
 127      2.71        2.00       0.00       0.000        0
 128      3.07        2.00       0.00       0.000        0
 129      3.40        3.00       0.00       0.000        0
 130      3.69        3.00       0.00       0.000        0
 131      3.96        3.00       0.00       0.000        0
 132      4.22        3.00       0.00       0.000        0
 133      4.45        4.00       0.00       0.000        0
 134      2.23        3.00       0.00       0.250        0
 135      2.68        2.00       0.00       0.000        0
 136      3.05        2.00       0.00       0.000        0
 137      3.38        3.00       0.00       0.000        0
 138      3.67        3.00       0.00       0.000        0
 139      3.95        3.00       0.00       0.000        0
 140      4.20        3.00       0.00       0.000        0
 141      4.44        4.00       0.00       0.000        0
 142      4.66        4.00       0.00       0.000        0
 143      2.33        3.00       0.00       0.250        0
 144      2.76        2.00       0.00       0.000        0
 145      2.00        1.00       0.00       0.500        0
 146      2.50        2.00       0.00       0.000        0
 147      2.90        2.00       0.00       0.000        0
 148      3.24        2.00       0.00       0.000        0
 149      3.55        3.00       0.00       0.000        0
 150      3.83        3.00       0.00       0.000        0
