=== DDPG Simulation Log ===
Timestamp : 2026-05-29 16:49:36.197930
Base Seed : 81265
======================================================================

Step    CWND    Throughput    AoI     Loss Rate    Queue
----------------------------------------------------------------------
   1      6.60        6.00       0.00       0.000        0
   2     10.88        9.00       0.00       0.100        0
   3     13.80       13.00       0.00       0.000        0
   4     15.48       15.00       0.00       0.000        0
   5     17.41       17.00       0.00       0.000        0
   6     19.99       19.00       0.00       0.000        0
   7     22.24       21.00       0.00       0.000        1
   8     23.73       24.00       0.00       0.000        0
   9     26.34       19.00       0.00       0.038        6
  10     19.28       22.00       0.00       0.053        2
  11     25.52       26.00       0.00       0.040        0
  12     28.21       27.00       0.00       0.036        0
  13     28.53       28.00       0.00       0.000        0
  14     28.93       27.00       0.00       0.036        0
  15     28.36       27.00       0.00       0.036        0
  16     28.49       23.00       0.00       0.036        4
  17     23.96       18.00       0.00       0.000        9
  18     16.73       17.00       0.00       0.000        8
  19     16.95       17.00       0.00       0.000        7
  20     17.29       12.00       0.00       0.059       11
  21     11.17       13.00       0.00       0.000        9
  22     13.08       16.00       0.00       0.154        4
  23     20.27       18.00       0.00       0.000        6
  24     18.58       17.00       0.00       0.056        6
  25     18.17       14.00       0.00       0.056        9
  26     13.40       20.00       0.00       0.000        2
  27     23.43       22.00       0.00       0.043        2
  28     24.68       26.00       0.00       0.000        0
  29     27.86       25.00       0.00       0.037        1
  30     26.56       25.00       0.00       0.038        1
  31     26.86       25.00       0.00       0.000        2
  32     26.17       21.00       0.00       0.038        6
  33     21.82       19.00       0.00       0.000        8
  34     19.00       19.00       0.00       0.000        7
  35     19.91       21.00       0.00       0.000        5
  36     22.93       17.00       0.00       0.000       10
  37     15.20       11.00       0.00       0.067       13
  38     10.39       12.00       1.00       0.000       11
  39     11.10       12.00       0.00       0.000       10
  40     11.94       10.00       1.00       0.000       11
  41      9.30        8.00       1.00       0.222       10
  42     11.52       10.00       1.00       0.000       11
  43      9.38       10.00       1.00       0.000       10
  44     10.06       10.00       1.00       0.000       10
  45      9.91       10.00       1.00       0.000        9
  46     10.19       13.00       0.00       0.100        5
  47     16.21       13.00       0.00       0.062        7
  48     13.44       14.00       0.00       0.000        6
  49     14.51       14.00       0.00       0.000        6
  50     14.29       14.00       0.00       0.000        6
  51     14.33       10.00       0.00       0.000       10
  52      9.75       10.00       1.00       0.000        9
  53     10.22       14.00       0.00       0.100        4
  54     17.64       15.00       0.00       0.000        6
  55     14.89       20.00       0.00       0.000        0
  56     23.91       22.00       0.00       0.000        1
  57     24.35       22.00       0.00       0.000        3
  58     23.75       24.00       0.00       0.000        2
  59     25.91       27.00       0.00       0.000        0
  60     28.52       23.00       0.00       0.000        5
  61     23.33       23.00       0.00       0.000        5
  62     24.37       25.00       0.00       0.000        4
  63     26.21       23.00       0.00       0.000        7
  64     23.28       16.00       0.00       0.043       13
  65     13.42       17.00       0.00       0.000        9
  66     17.09       17.00       0.00       0.000        9
  67     16.52       19.00       0.00       0.062        5
  68     21.94       15.00       0.00       0.000       11
  69     12.66       17.00       0.00       0.000        6
  70     18.29       17.00       0.00       0.000        7
  71     17.06       17.00       0.00       0.059        6
  72     18.52       12.00       0.00       0.056       11
  73     10.94       13.00       0.00       0.000        8
  74     13.44       10.00       0.00       0.000       11
  75      9.69       14.00       0.00       0.111        5
  76     17.60       13.00       0.00       0.059        8
  77     12.83       17.00       0.00       0.000        3
  78     19.43       17.00       0.00       0.000        5
  79     17.64       17.00       0.00       0.000        5
  80     17.94       12.00       0.00       0.000       10
  81     10.65       12.00       0.00       0.000        8
  82     12.63       18.00       0.00       0.000        2
  83     21.16       22.00       0.00       0.000        1
  84     24.85       22.00       0.00       0.000        3
  85     23.65       26.00       0.00       0.000        0
  86     28.02       28.00       0.00       0.000        0
  87     29.02       23.00       0.00       0.000        6
  88     22.92       19.00       0.00       0.000        9
  89     18.40       19.00       0.00       0.000        8
  90     19.63       13.00       0.00       0.000       14
  91     10.28       13.00       1.00       0.000       11
  92     11.95       11.00       1.00       0.000       11
  93     10.03       10.00       1.00       0.000       11
  94      9.68       10.00       1.00       0.111        9
  95     11.77       11.00       0.00       0.000        9
  96     11.26       13.00       0.00       0.000        7
  97     13.68       12.00       0.00       0.000        8
  98     11.93       12.00       0.00       0.000        7
  99     12.62       12.00       0.00       0.000        7
 100     12.45       12.00       0.00       0.000        7
 101     12.49       14.00       0.00       0.000        5
 102     15.06       13.00       0.00       0.067        6
 103     14.06       13.00       0.00       0.071        6
 104     14.38       13.00       0.00       0.000        7
 105     12.99       13.00       0.00       0.000        6
 106     13.58        9.00       0.00       0.077        9
 107     10.27       10.00       0.00       0.000        9
 108     10.82       10.00       0.00       0.000        9
 109     10.71       14.00       0.00       0.000        5
 110     15.44       14.00       0.00       0.000        6
 111     14.11       14.00       0.00       0.000        6
 112     14.37       13.00       0.00       0.071        6
 113     14.30       14.00       0.00       0.000        6
 114     14.33       10.00       0.00       0.000       10
 115      9.75       14.00       0.00       0.000        5
 116     15.64       14.00       0.00       0.000        6
 117     14.08       14.00       0.00       0.000        6
 118     14.38       14.00       0.00       0.000        6
 119     14.32       17.00       0.00       0.000        3
 120     19.25       12.00       0.00       0.000       10
 121     10.46       16.00       0.00       0.000        4
 122     18.10       16.00       0.00       0.000        6
 123     16.07       19.00       0.00       0.000        3
 124     21.86       16.00       0.00       0.000        8
 125     14.77       21.00       0.00       0.000        1
 126     24.52       18.00       0.00       0.042        6
 127     18.29       19.00       0.00       0.000        5
 128     20.78       16.00       0.00       0.000        9
 129     14.62       20.00       0.00       0.071        2
 130     24.24       16.00       0.00       0.000       10
 131     13.72       21.00       0.00       0.000        2
 132     24.32       21.00       0.00       0.000        5
 133     22.07       22.00       0.00       0.000        5
 134     23.66       24.00       0.00       0.043        3
 135     26.16       29.00       0.00       0.000        0
 136     30.18       25.00       0.00       0.000        5
 137     24.82       28.00       0.00       0.000        1
 138     29.32       25.00       0.00       0.034        4
 139     25.54       18.00       0.00       0.000       11
 140     15.70       12.00       0.00       0.067       13
 141     11.07       13.00       1.00       0.000       11
 142     11.80       11.00       0.00       0.091       10
 143     12.20       12.00       0.00       0.000       10
 144     11.69       13.00       0.00       0.000        8
 145     13.26       13.00       0.00       0.000        8
 146     12.89       13.00       0.00       0.000        7
 147     13.28       11.00       0.00       0.000        9
 148     10.94       10.00       0.00       0.100        8
 149     12.27       16.00       0.00       0.000        4
 150     17.76       20.00       0.00       0.000        1
