=== CUBIC Simulation Log ===
Timestamp : 2026-05-29 16:30:46.052813
Base Seed : 60284
======================================================================

Step    CWND    Throughput    AoI     Loss Rate    Queue
----------------------------------------------------------------------
   1     10.40       10.00       0.00       0.000        0
   2      7.28        9.00       0.00       0.100        0
   3     10.80        7.00       0.00       0.000        0
   4     13.60       10.00       0.00       0.000        0
   5     21.20       13.00       0.00       0.000        0
   6     14.84       19.00       0.00       0.095        0
   7     21.60       14.00       0.00       0.000        0
   8     15.12       16.00       0.00       0.048        4
   9     10.58       18.00       0.00       0.067        0
  10      7.41        9.00       0.00       0.100        0
  11     10.98        7.00       0.00       0.000        0
  12     13.78       10.00       0.00       0.000        0
  13     21.38       13.00       0.00       0.000        0
  14     14.97       13.00       0.00       0.048        7
  15     10.48       13.00       0.00       0.071        7
  16      7.33       13.00       0.00       0.100        3
  17      5.13        9.00       0.00       0.143        0
  18      7.73        5.00       0.00       0.000        0
  19     10.53        7.00       0.00       0.000        0
  20     18.13       10.00       0.00       0.000        0
  21     32.93       18.00       0.00       0.000        0
  22     23.05       18.00       0.00       0.031       13
  23     33.33       24.00       0.00       0.000       12
  24     36.13       17.00       0.00       0.000       28
  25     43.73       17.00       1.00       0.000       47
  26     30.61       17.00       1.00       0.047       71
  27     44.13       23.00       2.00       0.000       78
  28     46.93       15.00       2.00       0.000      107
  29     54.53       15.00       3.00       0.000      138
  30     69.33       15.00       4.00       0.000      177
  31     93.73       21.00       4.00       0.000      225
  32     65.61       18.00       4.00       0.194      282
  33     45.93       18.00       5.00       0.723      282
  34     32.15       17.00       6.00       0.622      282
  35     22.51       18.00       6.00       0.438      282
  36     15.75       17.00       7.00       0.182      283
  37     22.91       17.00       7.00       0.000      281
  38     16.03       17.00       8.00       0.136      283
  39     11.22       16.00       9.00       0.062      282
  40      7.86       16.00       9.00       0.091      276
  41      5.50        9.00      10.00       0.143      273
  42      8.26       13.00      11.00       0.000      265
  43     11.06       13.00      12.00       0.000      260
  44     18.66       17.00      13.00       0.000      254
  45     33.46       17.00      13.00       0.000      255
  46     57.86       20.00      14.00       0.000      268
  47     40.50       17.00      15.00       0.439      283
  48     28.35       17.00      16.00       0.575      283
  49     19.84       14.00      17.00       0.429      285
  50     13.89       15.00      17.00       0.211      285
  51     20.24       14.00      17.00       0.000      284
  52     14.17       17.00      17.00       0.250      282
  53     20.64       18.00      17.00       0.000      278
  54     14.45       20.00      17.00       0.050      277
  55     21.04       21.00      17.00       0.000      270
  56     23.84       20.00      16.00       0.000      271
  57     16.69       22.00      14.00       0.043      271
  58     24.24       24.00      13.00       0.000      263
  59     27.04       23.00      13.00       0.000      264
  60     34.64       23.00      13.00       0.000      268
  61     24.25       21.00      14.00       0.088      278
  62     16.98       14.00      14.00       0.083      286
  63     11.88       14.00      14.00       0.125      286
  64     17.38       16.00      14.00       0.000      281
  65     20.18       16.00      14.00       0.000      282
  66     14.12       16.00      14.00       0.100      284
  67     20.58       16.00      14.00       0.000      282
  68     14.40       15.00      14.00       0.100      285
  69     20.98       10.00      15.00       0.000      289
  70     14.68       10.00      15.00       0.450      290
  71     10.28       10.00      15.00       0.286      290
  72     15.08       10.00      16.00       0.000      290
  73     10.56       10.00      16.00       0.333      290
  74     15.48       10.00      17.00       0.000      290
  75     10.84        9.00      18.00       0.400      290
  76     15.88       10.00      18.00       0.000      290
  77     11.12       10.00      18.00       0.333      290
  78      7.78       12.00      19.00       0.182      287
  79     11.52       20.00      19.00       0.000      274
  80     14.32       23.00      19.00       0.000      262
  81     10.02       27.00      19.00       0.143      247
  82     14.72       29.00      19.00       0.000      228
  83     10.30       24.00      18.00       0.143      216
  84      7.21       21.00      18.00       0.100      204
  85      5.05       18.00      17.00       0.143      192
  86      7.61       19.00      17.00       0.000      178
  87     10.41       21.00      16.00       0.000      164
  88      7.29       25.00      15.00       0.100      148
  89     10.81       22.00      14.00       0.000      133
  90     13.61       22.00      12.00       0.000      121
  91      9.53       15.00      12.00       0.077      118
  92      6.67       19.00      11.00       0.111      107
  93      9.93       15.00      11.00       0.000       98
  94     12.73       15.00      10.00       0.000       92
  95     20.33       15.00      10.00       0.000       89
  96     35.13       15.00       8.00       0.000       94
  97     59.53       10.00       8.00       0.000      119
  98     41.67       12.00       8.00       0.017      165
  99     59.93       13.00       8.00       0.000      193
 100     62.73       13.00       7.00       0.000      239
 101     43.91       15.00       6.00       0.048      283
 102     30.74       15.00       6.00       0.651      283
 103     21.52       18.00       6.00       0.433      282
 104     15.06       17.00       7.00       0.190      282
 105     21.92       24.00       7.00       0.000      273
 106     24.72       22.00       8.00       0.000      272
 107     32.32       28.00       8.00       0.000      268
 108     22.62       27.00       9.00       0.062      271
 109     15.83       27.00       9.00       0.091      264
 110     11.08       21.00      10.00       0.133      256
 111     16.23       20.00      10.00       0.000      247
 112     19.03       14.00      11.00       0.000      249
 113     26.63       14.00      12.00       0.000      254
 114     18.64       13.00      13.00       0.038      266
 115     13.05       13.00      13.00       0.056      270
 116     19.04       14.00      14.00       0.000      269
 117     21.84       14.00      14.00       0.000      274
 118     29.44       15.00      14.00       0.000      280
 119     20.61       15.00      14.00       0.310      285
 120     14.43       14.00      14.00       0.300      285
 121     21.01       15.00      14.00       0.000      284
 122     14.71       15.00      15.00       0.238      285
 123     21.41       10.00      15.00       0.000      289
 124     14.99       10.00      16.00       0.476      290
 125     10.49        9.00      17.00       0.357      290
 126     15.39       11.00      17.00       0.000      289
 127     10.77       11.00      18.00       0.267      289
 128     15.79       11.00      18.00       0.000      288
 129     11.05       11.00      19.00       0.200      289
 130      7.74       10.00      19.00       0.091      289
 131     11.45       15.00      19.00       0.000      281
 132     14.25       15.00      19.00       0.000      277
 133     21.85       15.00      19.00       0.000      276
 134     36.65       15.00      20.00       0.000      282
 135     25.66       15.00      20.00       0.500      285
 136     17.96       15.00      20.00       0.440      284
 137     12.57       21.00      20.00       0.059      279
 138     18.36       21.00      20.00       0.000      270
 139     12.85       26.00      19.00       0.056      261
 140     18.76       31.00      18.00       0.000      242
 141     21.56       30.00      17.00       0.000      230
 142     29.16       24.00      16.00       0.000      227
 143     43.96       27.00      14.00       0.000      229
 144     68.36       29.00      12.00       0.000      243
 145     47.85       27.00      11.00       0.176      272
 146     33.50       28.00      11.00       0.426      271
 147     23.45       29.00      10.00       0.121      271
 148     33.90       26.00       9.00       0.000      268
 149     23.73       20.00       9.00       0.030      280
 150     16.61       16.00       9.00       0.130      284
