=== DDPG Simulation Log ===
Timestamp : 2026-05-29 16:23:52.284546
Base Seed : 61182
======================================================================

Step    CWND    Throughput    AoI     Loss Rate    Queue
 100     13.00       15.00       1.00       0.000       12
 101     15.73       15.00       0.00       0.000       12
 102     15.89       15.00       0.00       0.000       12
 103     15.86       16.00       0.00       0.067       10
 104     18.03       17.00       0.00       0.000       11
 105     17.59       16.00       0.00       0.059       11
 106     17.47       19.00       0.00       0.000        9
 107     19.67       25.00       0.00       0.000        3
 108     25.16       26.00       0.00       0.000        2
 109     25.47       25.00       0.00       0.080        0
 110     25.98       25.00       0.00       0.000        0
 111     25.06       25.00       0.00       0.000        0
 112     25.18       25.00       0.00       0.000        0
 113     25.16       22.00       0.00       0.000        3
 114     22.22       13.00       0.00       0.045       11
 115     13.80       14.00       0.00       0.000       10
 116     15.73       11.00       0.00       0.000       14
 117     11.65       11.00       1.00       0.000       14
 118     11.68       11.00       1.00       0.000       14
 119     11.67       11.00       1.00       0.000       14
 120     11.67        9.00       1.00       0.091       15
 121     10.29       17.00       0.00       0.000        8
 122     19.21       16.00       0.00       0.053       10
 123     17.38       24.00       0.00       0.000        3
 124     24.66       27.00       0.00       0.000        0
 125     26.47       25.00       0.00       0.038        0
 126     25.54       24.00       0.00       0.040        0
 127     24.93       23.00       0.00       0.042        0
 128     24.24       20.00       0.00       0.042        3
 129     21.26       13.00       0.00       0.000       11
 130     13.43       13.00       0.00       0.000       11
 131     14.50       13.00       0.00       0.000       12
 132     14.08       10.00       1.00       0.000       16
 133      9.77       10.00       1.00       0.000       15
 134     10.76       10.00       1.00       0.000       15
 135     10.57       10.00       1.00       0.000       15
 136     10.60       10.00       1.00       0.000       15
 137     10.60       13.00       1.00       0.000       12
 138     14.12       15.00       0.00       0.000       11
 139     16.40       17.00       0.00       0.062        9
 140     18.92       20.00       0.00       0.000        7
 141     20.67       20.00       0.00       0.000        7
 142     20.43       21.00       0.00       0.000        6
 143     21.49       19.00       0.00       0.000        8
 144     19.27       21.00       0.00       0.000        6
 145     21.60       22.00       0.00       0.000        5
 146     22.29       21.00       0.00       0.045        5
 147     21.94       21.00       0.00       0.048        4
 148     22.25       20.00       0.00       0.091        4
 149     21.84       17.00       0.00       0.000        8
 150     17.64       13.00       0.00       0.000       12
