=== RENO Simulation Log ===
Timestamp : 2026-05-28 20:33:34.658972
Base Seed : 51251
======================================================================

Step    CWND    Throughput    AoI     Loss Rate    Queue
  94      5.23        5.00       0.00       0.000        0
  95      5.42        5.00       0.00       0.000        0
  96      5.60        5.00       0.00       0.000        0
  97      5.78        5.00       0.00       0.000        0
  98      5.95        5.00       0.00       0.000        0
  99      6.12        5.00       0.00       0.000        0
 100      6.28        6.00       0.00       0.000        0
 101      3.14        5.00       0.00       0.167        0
 102      3.46        3.00       0.00       0.000        0
 103      3.75        3.00       0.00       0.000        0
 104      4.02        3.00       0.00       0.000        0
 105      4.27        4.00       0.00       0.000        0
 106      4.50        4.00       0.00       0.000        0
 107      4.72        4.00       0.00       0.000        0
 108      4.93        4.00       0.00       0.000        0
 109      5.14        4.00       0.00       0.000        0
 110      5.33        5.00       0.00       0.000        0
 111      5.52        5.00       0.00       0.000        0
 112      5.70        5.00       0.00       0.000        0
 113      5.88        5.00       0.00       0.000        0
 114      6.05        5.00       0.00       0.000        0
 115      6.21        6.00       0.00       0.000        0
 116      6.37        6.00       0.00       0.000        0
 117      6.53        6.00       0.00       0.000        0
 118      6.68        6.00       0.00       0.000        0
 119      3.34        5.00       0.00       0.167        0
 120      3.64        3.00       0.00       0.000        0
 121      3.92        3.00       0.00       0.000        0
 122      4.17        3.00       0.00       0.000        0
 123      4.41        4.00       0.00       0.000        0
 124      4.64        4.00       0.00       0.000        0
 125      4.85        4.00       0.00       0.000        0
 126      5.06        4.00       0.00       0.000        0
 127      5.26        5.00       0.00       0.000        0
 128      5.45        5.00       0.00       0.000        0
 129      5.63        5.00       0.00       0.000        0
 130      5.81        5.00       0.00       0.000        0
 131      5.98        5.00       0.00       0.000        0
 132      6.15        5.00       0.00       0.000        0
 133      6.31        6.00       0.00       0.000        0
 134      6.47        6.00       0.00       0.000        0
 135      6.62        6.00       0.00       0.000        0
 136      6.77        6.00       0.00       0.000        0
 137      6.92        6.00       0.00       0.000        0
 138      7.07        6.00       0.00       0.000        0
 139      3.53        6.00       0.00       0.143        0
 140      3.82        3.00       0.00       0.000        0
 141      4.08        3.00       0.00       0.000        0
 142      4.32        4.00       0.00       0.000        0
 143      4.55        4.00       0.00       0.000        0
 144      4.77        4.00       0.00       0.000        0
 145      4.98        4.00       0.00       0.000        0
 146      5.18        4.00       0.00       0.000        0
 147      5.38        5.00       0.00       0.000        0
 148      5.56        5.00       0.00       0.000        0
 149      5.74        5.00       0.00       0.000        0
 150      2.87        4.00       0.00       0.200        0
