=== DQN_NO_AOI Simulation Log ===
Timestamp : 2026-05-29 16:30:46.052813
Base Seed : 60284
======================================================================

Step    CWND    Throughput    AoI     Loss Rate    Queue
 123      2.14        2.00       0.00       0.000        0
 124      2.57        2.00       0.00       0.000        0
 125      3.08        3.00       0.00       0.000        0
 126      2.16        2.00       0.00       0.000        0
 127      2.16        2.00       0.00       0.000        0
 128      2.59        2.00       0.00       0.000        0
 129      2.59        2.00       0.00       0.000        0
 130      1.81        1.00       0.00       0.000        0
 131      2.18        2.00       0.00       0.000        0
 132      2.61        2.00       0.00       0.000        0
 133      3.13        3.00       0.00       0.000        0
 134      3.76        2.00       0.00       0.333        0
 135      2.63        2.00       0.00       0.000        0
 136      1.84        1.00       0.00       0.000        0
 137      2.21        2.00       0.00       0.000        0
 138      1.55        1.00       0.00       0.000        0
 139      1.86        1.00       0.00       0.000        0
 140      1.30        0.00       1.00       1.000        0
 141      1.56        1.00       0.00       0.000        0
 142      1.87        1.00       0.00       0.000        0
 143      1.31        1.00       0.00       0.000        0
 144      1.31        1.00       0.00       0.000        0
 145      1.57        1.00       0.00       0.000        0
 146      1.10        1.00       0.00       0.000        0
 147      1.10        1.00       0.00       0.000        0
 148      1.00        1.00       0.00       0.000        0
 149      1.00        1.00       0.00       0.000        0
 150      1.00        1.00       0.00       0.000        0
