=== DQN Simulation Log ===
Timestamp : 2026-05-29 16:51:01.243157
Base Seed : 90534
======================================================================

Step    CWND    Throughput    AoI     Loss Rate    Queue
----------------------------------------------------------------------
   1     12.00       10.00       0.00       0.000        2
   2      8.40       10.00       0.00       0.000        0
   3      8.40        7.00       0.00       0.125        0
   4      5.88        5.00       0.00       0.000        0
   5      7.06        7.00       0.00       0.000        0
   6      7.06        7.00       0.00       0.000        0
   7      8.47        7.00       0.00       0.125        0
   8      8.47        8.00       0.00       0.000        0
   9      8.47        8.00       0.00       0.000        0
  10      5.93        4.00       0.00       0.200        0
  11      4.15        4.00       0.00       0.000        0
  12      4.98        3.00       0.00       0.250        0
  13      3.49        3.00       0.00       0.000        0
  14      3.49        3.00       0.00       0.000        0
  15      4.18        4.00       0.00       0.000        0
  16      4.18        4.00       0.00       0.000        0
  17      5.02        5.00       0.00       0.000        0
  18      3.51        3.00       0.00       0.000        0
  19      3.51        3.00       0.00       0.000        0
  20      4.22        4.00       0.00       0.000        0
  21      4.22        4.00       0.00       0.000        0
  22      2.95        2.00       0.00       0.000        0
  23      3.54        3.00       0.00       0.000        0
  24      3.54        3.00       0.00       0.000        0
  25      2.48        2.00       0.00       0.000        0
  26      1.74        1.00       0.00       0.000        0
  27      1.74        1.00       0.00       0.000        0
  28      1.21        1.00       0.00       0.000        0
  29      1.21        1.00       0.00       0.000        0
  30      1.21        1.00       0.00       0.000        0
  31      1.00        1.00       0.00       0.000        0
  32      1.00        1.00       0.00       0.000        0
  33      1.00        1.00       0.00       0.000        0
  34      1.00        1.00       0.00       0.000        0
  35      1.20        1.00       0.00       0.000        0
  36      1.44        1.00       0.00       0.000        0
  37      1.73        1.00       0.00       0.000        0
  38      2.07        2.00       0.00       0.000        0
  39      1.45        1.00       0.00       0.000        0
  40      1.02        1.00       0.00       0.000        0
  41      1.00        1.00       0.00       0.000        0
  42      1.00        1.00       0.00       0.000        0
  43      1.00        1.00       0.00       0.000        0
  44      1.20        1.00       0.00       0.000        0
  45      1.44        1.00       0.00       0.000        0
  46      1.73        1.00       0.00       0.000        0
  47      1.21        1.00       0.00       0.000        0
  48      1.00        1.00       0.00       0.000        0
  49      1.00        1.00       0.00       0.000        0
  50      1.20        1.00       0.00       0.000        0
  51      1.44        1.00       0.00       0.000        0
  52      1.01        1.00       0.00       0.000        0
  53      1.01        1.00       0.00       0.000        0
  54      1.21        1.00       0.00       0.000        0
  55      1.00        1.00       0.00       0.000        0
  56      1.00        1.00       0.00       0.000        0
  57      1.00        1.00       0.00       0.000        0
  58      1.00        1.00       0.00       0.000        0
  59      1.00        1.00       0.00       0.000        0
  60      1.00        1.00       0.00       0.000        0
  61      1.00        1.00       0.00       0.000        0
  62      1.00        1.00       0.00       0.000        0
