=== DDPG Simulation Log ===
Timestamp : 2026-05-28 20:33:34.658972
Base Seed : 51251
======================================================================

Step    CWND    Throughput    AoI     Loss Rate    Queue
  79     21.57       21.00       0.00       0.000        4
  80     21.37       17.00       0.00       0.000        8
  81     17.20       23.00       0.00       0.000        2
  82     23.52       18.00       0.00       0.000        7
  83     17.93       17.00       0.00       0.000        7
  84     18.10       23.00       0.00       0.000        2
  85     23.43       23.00       0.00       0.000        2
  86     22.85       21.00       0.00       0.000        3
  87     21.39       23.00       0.00       0.000        1
  88     23.28       22.00       0.00       0.043        1
  89     22.82       16.00       0.00       0.000        7
  90     16.25       16.00       0.00       0.000        7
  91     17.52       11.00       0.00       0.059       12
  92     12.01        9.00       1.00       0.083       14
  93     10.49       13.00       1.00       0.000       11
  94     14.21       19.00       0.00       0.000        6
  95     20.47       19.00       0.00       0.000        7
  96     19.26       19.00       0.00       0.000        7
  97     19.50       19.00       0.00       0.000        7
  98     19.45       16.00       0.00       0.000       10
  99     16.15       12.00       0.00       0.062       13
 100     12.96       14.00       0.00       0.000       11
 101     15.15       18.00       0.00       0.000        8
 102     19.17       18.00       0.00       0.000        9
 103     18.20       17.00       0.00       0.056        9
 104     18.20       15.00       0.00       0.000       12
 105     15.02       13.00       0.00       0.000       14
 106     13.25       12.00       1.00       0.077       14
 107     12.87       12.00       1.00       0.083       13
 108     13.23       13.00       1.00       0.000       13
 109     13.33       15.00       0.00       0.077       10
 110     17.05       16.00       0.00       0.000       11
 111     16.32       12.00       0.00       0.125       13
 112     13.53       14.00       0.00       0.000       12
 113     14.82       21.00       0.00       0.000        5
 114     22.02       21.00       0.00       0.000        6
 115     20.83       20.00       0.00       0.050        5
 116     21.02       23.00       0.00       0.048        2
 117     23.52       24.00       0.00       0.043        0
 118     24.15       22.00       0.00       0.000        2
 119     22.09       18.00       0.00       0.000        6
 120     18.41       24.00       0.00       0.000        0
 121     24.31       19.00       0.00       0.000        5
 122     19.09       15.00       0.00       0.000        9
 123     15.57       15.00       0.00       0.000        9
 124     16.21       14.00       0.00       0.062       10
 125     15.52       10.00       1.00       0.000       15
 126      9.93       10.00       1.00       0.000       14
 127     11.03       17.00       0.00       0.000        8
 128     18.84       21.00       0.00       0.000        5
 129     21.50       22.00       0.00       0.000        4
 130     22.06       21.00       0.00       0.000        5
 131     21.07       20.00       0.00       0.048        5
 132     20.94       14.00       0.00       0.000       11
 133     13.73       10.00       1.00       0.000       14
 134     10.40       10.00       1.00       0.000       14
 135     10.95       10.00       1.00       0.000       14
 136     10.85       10.00       1.00       0.000       14
 137     10.87       14.00       1.00       0.000       10
 138     15.27       14.00       0.00       0.000       11
 139     14.79       15.00       0.00       0.000       10
 140     16.07       14.00       0.00       0.062       11
 141     15.28       22.00       0.00       0.000        4
 142     22.79       17.00       0.00       0.045        8
 143     17.48       18.00       0.00       0.059        6
 144     19.92       18.00       0.00       0.000        7
 145     18.56       18.00       0.00       0.000        7
 146     18.84       18.00       0.00       0.000        7
 147     18.79       18.00       0.00       0.000        7
 148     18.80       17.00       0.00       0.000        8
 149     17.65       17.00       0.00       0.000        8
 150     17.89       17.00       0.00       0.000        8
