=== RENO Simulation Log ===
Timestamp : 2026-05-29 16:49:36.198930
Base Seed : 81265
======================================================================

Step    CWND    Throughput    AoI     Loss Rate    Queue
  94      4.14        3.00       0.00       0.000        0
  95      4.39        4.00       0.00       0.000        0
  96      4.61        4.00       0.00       0.000        0
  97      4.83        4.00       0.00       0.000        0
  98      5.04        4.00       0.00       0.000        0
  99      5.24        5.00       0.00       0.000        0
 100      5.43        5.00       0.00       0.000        0
 101      5.61        5.00       0.00       0.000        0
 102      5.79        5.00       0.00       0.000        0
 103      2.89        4.00       0.00       0.200        0
 104      3.24        2.00       0.00       0.000        0
 105      3.55        3.00       0.00       0.000        0
 106      3.83        3.00       0.00       0.000        0
 107      4.09        3.00       0.00       0.000        0
 108      4.34        4.00       0.00       0.000        0
 109      4.57        4.00       0.00       0.000        0
 110      2.28        3.00       0.00       0.250        0
 111      2.72        2.00       0.00       0.000        0
 112      3.09        2.00       0.00       0.000        0
 113      3.41        3.00       0.00       0.000        0
 114      3.71        3.00       0.00       0.000        0
 115      3.98        3.00       0.00       0.000        0
 116      4.23        3.00       0.00       0.000        0
 117      4.46        4.00       0.00       0.000        0
 118      2.23        3.00       0.00       0.250        0
 119      2.68        2.00       0.00       0.000        0
 120      3.05        2.00       0.00       0.000        0
 121      3.38        3.00       0.00       0.000        0
 122      3.68        3.00       0.00       0.000        0
 123      3.95        3.00       0.00       0.000        0
 124      4.20        3.00       0.00       0.000        0
 125      4.44        4.00       0.00       0.000        0
 126      4.66        4.00       0.00       0.000        0
 127      4.88        4.00       0.00       0.000        0
 128      5.08        4.00       0.00       0.000        0
 129      2.54        4.00       0.00       0.200        0
 130      2.94        2.00       0.00       0.000        0
 131      3.28        2.00       0.00       0.000        0
 132      3.58        3.00       0.00       0.000        0
 133      3.86        3.00       0.00       0.000        0
 134      4.12        3.00       0.00       0.000        0
 135      4.36        4.00       0.00       0.000        0
 136      4.59        4.00       0.00       0.000        0
 137      4.81        4.00       0.00       0.000        0
 138      5.02        4.00       0.00       0.000        0
 139      5.22        5.00       0.00       0.000        0
 140      5.41        5.00       0.00       0.000        0
 141      5.59        5.00       0.00       0.000        0
 142      5.77        5.00       0.00       0.000        0
 143      5.95        5.00       0.00       0.000        0
 144      6.11        5.00       0.00       0.000        0
 145      6.28        6.00       0.00       0.000        0
 146      6.44        6.00       0.00       0.000        0
 147      6.59        6.00       0.00       0.000        0
 148      6.74        6.00       0.00       0.000        0
 149      6.89        6.00       0.00       0.000        0
 150      7.04        6.00       0.00       0.000        0
