=== DDPG Simulation Log ===
Timestamp : 2026-05-26 20:31:23.908275
Base Seed : 85492
======================================================================

Step    CWND    Throughput    AoI     Loss Rate    Queue
  67     14.38       12.00       0.00       0.000       11
  68     12.07       13.00       0.00       0.000       10
  69     13.79       16.00       0.00       0.000        7
  70     17.73       15.00       0.00       0.059        8
  71     16.79       16.00       0.00       0.000        8
  72     17.20       15.00       0.00       0.000       10
  73     15.50       14.00       0.00       0.000       11
  74     14.29       11.00       1.00       0.000       14
  75      9.84       10.00       1.00       0.111       12
  76     11.56       11.00       1.00       0.000       12
  77     10.59       12.00       1.00       0.000       10
  78     12.27       12.00       0.00       0.000       10
  79     12.58       14.00       0.00       0.000        8
  80     15.34       14.00       0.00       0.000        9
  81     14.80       19.00       0.00       0.000        4
  82     20.49       20.00       0.00       0.000        4
  83     20.62       23.00       0.00       0.050        0
  84     23.50       23.00       0.00       0.000        0
  85     22.85       21.00       0.00       0.045        0
  86     22.19       22.00       0.00       0.000        0
  87     22.45       22.00       0.00       0.000        0
  88     22.42       18.00       0.00       0.000        4
  89     19.03       17.00       0.00       0.053        5
  90     19.11       18.00       0.00       0.000        6
  91     19.00       18.00       0.00       0.000        6
  92     19.01       18.00       0.00       0.000        7
  93     18.78       18.00       0.00       0.000        7
  94     18.81       18.00       0.00       0.000        7
  95     18.80       16.00       0.00       0.000        9
  96     16.76       10.00       0.00       0.000       15
  97      8.89       16.00       0.00       0.000        7
  98     18.11       18.00       0.00       0.000        7
  99     18.89       16.00       0.00       0.056        8
 100     17.70       19.00       0.00       0.000        6
 101     19.86       21.00       0.00       0.000        4
 102     21.33       17.00       0.00       0.000        8
 103     17.49       14.00       0.00       0.059       10
 104     15.08       15.00       0.00       0.000       10
 105     15.73       17.00       0.00       0.000        8
 106     18.16       13.00       0.00       0.056       12
 107     13.42       20.00       0.00       0.000        5
 108     20.97       20.00       0.00       0.000        5
 109     20.37       19.00       0.00       0.050        5
 110     20.38       20.00       0.00       0.050        4
 111     21.21       21.00       0.00       0.000        4
 112     21.19       19.00       0.00       0.048        5
 113     20.25       20.00       0.00       0.000        5
 114     20.45       20.00       0.00       0.000        5
 115     20.43       19.00       0.00       0.050        5
 116     20.37       25.00       0.00       0.000        0
 117     24.17       19.00       0.00       0.083        3
 118     20.58       22.00       0.00       0.000        1
 119     22.43       22.00       0.00       0.000        1
 120     22.23       16.00       0.00       0.045        6
 121     17.57       11.00       0.00       0.000       12
 122     10.43       16.00       0.00       0.000        6
 123     18.20       14.00       0.00       0.000       10
 124     14.25       16.00       0.00       0.000        8
 125     17.48       16.00       0.00       0.000        9
 126     16.91       19.00       0.00       0.062        5
 127     20.89       16.00       0.00       0.000        9
 128     16.51       16.00       0.00       0.000        9
 129     17.02       14.00       0.00       0.000       12
 130     13.83       14.00       0.00       0.000       11
 131     14.45       14.00       0.00       0.000       11
 132     14.39       13.00       0.00       0.071       11
 133     14.18       13.00       0.00       0.071       11
 134     14.20       14.00       0.00       0.000       11
 135     14.42       14.00       0.00       0.000       11
 136     14.40        9.00       1.00       0.071       15
 137      8.61       14.00       1.00       0.000        9
 138     15.04       13.00       0.00       0.067       10
 139     14.31       14.00       0.00       0.000       10
 140     14.65       16.00       0.00       0.000        8
 141     17.44       17.00       0.00       0.000        8
 142     17.98       12.00       0.00       0.000       13
 143     11.19       17.00       0.00       0.000        7
 144     18.69       16.00       0.00       0.056        8
 145     17.72       15.00       0.00       0.000       10
 146     15.45       14.00       0.00       0.000       11
 147     14.30       13.00       0.00       0.071       11
 148     14.19       11.00       0.00       0.071       13
 149     11.56       12.00       1.00       0.000       12
 150     11.61       12.00       1.00       0.000       11
