=== DQN_NO_AOI Simulation Log ===
Timestamp : 2026-05-29 16:49:36.197930
Base Seed : 81265
======================================================================

Step    CWND    Throughput    AoI     Loss Rate    Queue
 123      1.74        1.00       0.00       0.000        0
 124      1.22        1.00       0.00       0.000        0
 125      1.22        1.00       0.00       0.000        0
 126      1.22        1.00       0.00       0.000        0
 127      1.00        1.00       0.00       0.000        0
 128      1.00        1.00       0.00       0.000        0
 129      1.00        1.00       0.00       0.000        0
 130      1.20        1.00       0.00       0.000        0
 131      1.00        1.00       0.00       0.000        0
 132      1.00        1.00       0.00       0.000        0
 133      1.20        1.00       0.00       0.000        0
 134      1.20        1.00       0.00       0.000        0
 135      1.44        1.00       0.00       0.000        0
 136      1.01        1.00       0.00       0.000        0
 137      1.01        1.00       0.00       0.000        0
 138      1.00        1.00       0.00       0.000        0
 139      1.00        1.00       0.00       0.000        0
 140      1.00        1.00       0.00       0.000        0
 141      1.00        1.00       0.00       0.000        0
 142      1.00        1.00       0.00       0.000        0
 143      1.20        1.00       0.00       0.000        0
 144      1.44        1.00       0.00       0.000        0
 145      1.01        1.00       0.00       0.000        0
 146      1.21        1.00       0.00       0.000        0
 147      1.21        1.00       0.00       0.000        0
 148      1.00        1.00       0.00       0.000        0
 149      1.00        1.00       0.00       0.000        0
 150      1.00        1.00       0.00       0.000        0
